DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RXO,RMED
2491.7463379,11.0,12.463999748,-0.016000001,0.1084000021,2.5470302105,4.7990670204,10.734000206,61.296043396,18897616.0,5.2378320694,80.174606323,5.8159999847,,5.8159999847
2491.8986816,11.0,12.473999977,-0.009,0.0974899977,2.5659000874,4.7900385857,11.602000237,61.198101044,18907872.0,5.3667931557,81.048599243,5.5,,5.5
2492.0510254,11.0,12.49200058,-0.004,0.0926099941,2.5836999416,4.9711251259,11.218999863,62.250198364,19130560.0,5.3520240784,81.050003052,5.4180002213,,5.4180002213
2492.2036133,11.0,12.510000229,-0.004,0.0971800014,2.591178894,4.9650335312,10.383000374,62.011318207,19014768.0,5.242000103,79.675003052,5.5269999504,,5.5269999504
2492.355957,11.0,12.505000114,-0.009,0.1027000025,2.5778923035,4.8097500801,10.819999695,61.772277832,19073224.0,5.1680002213,79.300003052,5.5390000343,,5.5390000343
2492.5083008,11.0,12.5,-0.01,0.1113300025,2.5731062889,4.7881011963,11.647999763,61.199020386,18957330.0,5.0701570511,79.424804688,5.3090000153,,5.3090000153
2492.6606445,11.0,12.526000977,-0.006,0.1134399995,2.5769999027,4.9054327011,13.772999763,61.773200989,19027384.0,4.8553447723,79.79940033,5.1020002365,,5.1020002365
2492.8132324,11.0,12.538999557,-0.006,0.1186699942,2.5803842545,5.0274143219,13.758000374,63.20419693,19391204.0,4.6020002365,82.050003052,5.0780000687,,5.0780000687
2492.9655762,11.0,12.529000282,-0.011,0.123209998,2.5705604553,4.8229904175,14.194999695,63.206108093,19569290.0,4.3159999847,80.300003052,5.125,,5.125
2493.1179199,11.0,12.49200058,-0.015,0.1315300018,2.5458667278,4.5343894958,15.062999725,64.396247864,19684406.0,4.0084924698,79.176803589,4.7810001373,,4.7810001373
2493.2702637,11.0,12.461001396,-0.015,0.1378600001,2.5250000954,4.4991636276,15.046999931,64.055603027,19814470.0,3.8871939182,78.051803589,4.1680002213,,4.1680002213
2493.4226074,11.0,12.453000069,-0.014,0.1345899999,2.5171999931,4.862657547,14.194999695,64.635299683,19876282.0,3.8440690041,74.805213928,3.5999999046,,3.5999999046
2493.5751953,11.0,12.453000069,-0.016000001,0.12515001,2.5242271423,5.3616008759,12.921999931,64.739593506,20038132.0,3.8340001106,78.550003052,3.3259999752,,3.3259999752
2493.7275391,11.0,12.43200016,-0.012,0.1222299933,2.5412282944,5.4326682091,12.937999725,65.111366272,19980970.0,3.9018912315,79.049201965,3.4059998989,,3.4059998989
2493.8798828,11.0,12.411000252,-0.006,0.1241899952,2.5590000153,5.0150194168,14.680000305,64.531898499,19915600.0,3.9688928127,79.674003601,3.8239998817,,3.8239998817
2494.0322266,11.0,12.390999794,-0.001,0.1253300011,2.5668001175,4.5771055222,14.25,63.681301117,19666336.0,4.046875,78.926208496,4.4380002022,,4.4380002022
2494.1848145,11.0,12.345999718,-0.006,0.1111299992,2.5611755848,4.3142576218,11.640999794,63.202667236,19378024.0,4.1050000191,79.050003052,5.1370000839,,5.1370000839
2494.3371582,11.0,12.312000275,-0.01,0.1056400016,2.5459671021,4.3368844986,9.015999794,62.251182556,19262036.0,4.1020002365,78.800003052,5.734000206,,5.734000206
2494.489502,11.0,12.293999672,-0.015,0.1198200062,2.5253562927,4.5459904671,7.7230000496,62.86630249,19330358.0,4.043094635,78.800003052,5.734000206,,5.734000206
2494.6418457,11.0,12.298999786,-0.017999999,0.1473100036,2.4981000423,4.8306293488,10.758000374,63.681301117,19636588.0,3.9801008701,79.049598694,4.984000206,,4.984000206
2494.7944336,11.0,12.293999672,-0.017999999,0.1596699953,2.4857029915,5.0738334656,9.4770002365,65.113059998,19996636.0,3.868999958,79.050003052,3.992000103,,3.992000103
2494.9467773,11.0,12.283999443,-0.018999999,0.1544400007,2.4877269268,5.0063319206,8.625,65.590827942,20293990.0,3.7400000095,80.675003052,3.3359999657,,3.3359999657
2495.0991211,11.0,12.281000137,-0.014,0.1441899985,2.5045206547,4.8985190392,6.0430002213,66.541603088,20413368.0,3.6042177677,79.676605225,3.117000103,,3.117000103
2495.2514648,11.0,12.270999908,-0.012,0.1464900076,2.5174002647,4.7258315086,8.2189998627,65.484397888,20222870.0,3.5001666546,79.799804688,3.1989998817,,3.1989998817
2495.4038086,11.0,12.260001183,-0.01,0.1458199918,2.5292000771,4.8482065201,10.421999931,65.112297058,20035844.0,3.4550719261,79.800003052,3.3729999065,,3.3729999065
2495.5563965,11.0,12.258000374,-0.013,0.1407800019,2.542504549,5.1177020073,10.819999695,64.738067627,19915580.0,3.5160000324,80.300003052,3.5469999313,,3.5469999313
2495.7087402,11.0,12.246998787,-0.014,0.1274300069,2.5453922749,5.1428847313,10.366999626,64.15737915,19673714.0,3.6148416996,79.052001953,3.882999897,,3.882999897
2495.861084,11.0,12.241999626,-0.015,0.1280899942,2.5406000614,5.2534666061,9.0229997635,63.579399109,19561880.0,3.7637610435,79.050003052,4.3010001183,,4.3010001183
2496.0134277,11.0,12.241999626,-0.017000001,0.1271100044,2.5313000679,5.1266155243,6.8870000839,63.20419693,19491716.0,3.9427132607,79.42440033,4.5,,4.5
2496.1660156,11.0,12.241999626,-0.013,0.125,2.534419775,5.3956990242,6.4409999847,62.012081146,19135694.0,4.140999794,79.050003052,4.3870000839,,4.3870000839
2496.3183594,11.0,12.237000465,-0.007,0.1129599959,2.5467166901,5.3193745613,7.7540001869,62.248516083,19125442.0,4.2810001373,76.550003052,4.4260001183,,4.4260001183
2496.4707031,11.0,12.234000206,0.0049999999,0.1134399995,2.557199955,5.1309089661,10.788999557,61.198101044,18900068.0,4.2889871597,78.671600342,4.8159999847,,4.8159999847
2496.6230469,11.0,12.239998817,0.0049999999,0.1271200031,2.5553998947,4.800590992,12.086000443,61.394599915,18957128.0,4.2300944328,79.04940033,5.1020002365,,5.1020002365
2496.7756348,11.0,12.258000374,0.0049999999,0.1411300004,2.5564944744,4.8179087639,11.663999557,61.774349213,19020142.0,4.1560001373,79.175003052,4.8979997635,,4.8979997635
2496.9279785,11.0,12.276000023,-0.001,0.1559524238,2.5530867577,5.0837163925,11.203739166,62.489849091,19218040.0,4.0980000496,79.550003052,4.5736551285,,4.5736551285
2497.0805664,11.0,12.281000137,-0.006,0.1699497104,2.5446310043,5.258441925,11.659775734,63.20539856,19561822.0,4.0349998474,78.800003052,4.3581871986,,4.3581871986
2497.2329102,11.0,12.281000137,-0.011,0.1792054772,2.5231919289,5.2619905472,10.346804619,63.579563141,19514878.0,4.0659999847,78.925003052,4.1044569016,,4.1044569016
2497.3852539,11.0,12.270999908,-0.01,0.1825998724,2.5182220936,5.0211615562,12.091858864,63.682064056,19684390.0,4.1370000839,78.800003052,3.7658588886,,3.7658588886
2497.5375977,11.0,12.265999794,-0.009,0.1700627208,2.5321314335,5.0528411865,10.762145042,64.157539368,19803746.0,4.242000103,78.800003052,3.6785593033,,3.6785593033
2497.6901855,11.0,12.276000023,-0.009,0.1655414551,2.5518262386,4.8596220016,13.337075233,63.676403046,19597218.0,4.3239998817,78.925003052,4.0297007561,,4.0297007561
2497.8425293,11.0,12.255000114,-0.012,0.1691450328,2.5600044727,4.857006073,11.17797184,62.150379181,19078594.0,4.375,79.800003052,4.8722705841,,4.8722705841
2497.994873,11.0,12.241999626,-0.009,0.190990001,2.5628898144,4.9477081299,9.9119596481,62.011318207,19081060.0,4.4879999161,81.175003052,5.6637434959,,5.6637434959
2498.1472168,11.0,12.267999649,-0.008,0.2034612149,2.5564954281,4.9609375,8.6410112381,61.773963928,19138636.0,4.6519999504,80.675003052,5.5033431053,,5.5033431053
2498.2998047,11.0,12.286000252,-0.005,0.2104510218,2.5535664558,4.8204522133,8.6535778046,62.254451752,19216036.0,4.7540001869,79.925003052,5.0935740471,,5.0935740471
2498.4521484,11.0,12.272999763,-0.008,0.2107746899,2.5431029797,4.6565256119,10.393065453,63.578193665,19504198.0,4.7109999657,79.425003052,4.9609937668,,4.9609937668
2498.6044922,11.0,12.276000023,-0.003,0.2137060165,2.5448975563,4.8922405243,11.681376457,62.828502655,19438044.0,4.5739998817,79.675003052,4.9566054344,,4.9566054344
2498.7568359,11.0,12.281000137,-0.006,0.2174664587,2.5433905125,5.1567277908,12.534818649,63.20381546,19383390.0,4.2769999504,79.300003052,4.7105050087,,4.7105050087
2498.9091797,11.0,12.286000252,-0.005,0.2277557105,2.5374650955,5.3222064972,9.9286222458,62.966079712,19383414.0,3.9530000687,79.175003052,4.4015927315,,4.4015927315
2499.0617676,11.0,12.288999557,-0.01,0.2500818372,2.5157642365,5.3848013878,9.0671768188,63.206920624,19399172.0,3.6559998989,79.175003052,4.1468191147,,4.1468191147
2499.2141113,11.0,12.315000534,-0.006,0.2724709809,2.5046036243,5.4946475029,8.1942338943,64.057296753,19749446.0,3.4379999638,77.050003052,3.778181076,,3.778181076
2499.3664551,11.0,12.328000069,-0.003,0.2793083787,2.5069134235,5.6353235245,12.076610565,65.113059998,20048822.0,3.2750000954,79.300003052,3.267557621,,3.267557621
2499.5187988,11.0,12.328000069,-0.001,0.2845283449,2.5151805878,5.5106058121,11.209648132,65.589302063,20233552.0,3.1500000954,78.800003052,2.9921138287,,2.9921138287
2499.6713867,11.0,12.328000069,-0.006,0.2897303998,2.503038168,5.3664617538,10.362874985,65.58896637,20280634.0,3.0409998894,78.925003052,3.0638160706,,3.0638160706
2499.8237305,11.0,12.328000069,-0.012,0.2929590046,2.4837799072,5.1128139496,9.0793781281,65.485328674,20130440.0,2.9879999161,78.800003052,3.317991972,,3.317991972
2499.9760742,11.0,12.333000183,-0.013,0.2860802412,2.4713230133,5.2864394188,9.9407157898,66.067062378,20426528.0,3.013999939,79.550003052,3.3127450943,,3.3127450943
2500.128418,11.0,12.345999718,-0.016000001,0.2675037682,2.4858288765,5.2651052475,11.635716438,66.543296814,20533412.0,3.1050000191,79.175003052,3.1542162895,,3.1542162895
2500.2810059,11.0,12.35200119,-0.02,0.2448695749,2.5038380623,5.220143795,13.330675125,66.538383484,20462560.0,3.1889998913,79.425003052,3.2903697491,,3.2903697491
2500.4333496,11.0,12.35200119,-0.021,0.2291629016,2.5157022476,4.9030189514,14.164701462,65.00920105,20119340.0,3.2320001125,79.550003052,3.7175033092,,3.7175033092
2500.5856934,11.0,12.357000351,-0.013,0.2309798598,2.5171058178,4.8411955833,14.59860611,65.692901611,20162886.0,3.2460000515,79.675003052,4.0307965279,,4.0307965279
2500.7380371,11.0,12.358999252,0.0,0.2433721423,2.5206954479,4.8678703308,12.482610703,64.636825562,19936990.0,3.2620000839,79.800003052,3.9035897255,,3.9035897255
2500.8903809,11.0,12.358999252,0.0099999998,0.2572039664,2.517786026,4.733648777,11.618401527,65.589302063,20178898.0,3.3340001106,81.050003052,3.6476314068,,3.6476314068
2501.0429688,11.0,12.375,0.0109999999,0.2721316516,2.5089914799,4.5236730576,12.492098808,65.593536377,20299296.0,3.4340000153,82.300003052,3.4172799587,,3.4172799587
2501.1953125,11.0,12.392999649,0.0089999996,0.2694897652,2.5063173771,4.5269870758,12.521673203,66.911743164,20530768.0,3.5290000439,80.800003052,3.1929135323,,3.1929135323
2501.3476563,11.0,12.397999763,0.0060000001,0.2443581372,2.5171310902,5.0126576424,11.691570282,66.064941406,20408402.0,3.6719999313,80.425003052,3.1393315792,,3.1393315792
2501.5,11.0,12.397999763,0.0040000002,0.2057888061,2.536421299,5.4190483093,9.5556507111,65.215103149,20103588.0,3.8340001106,80.050003052,3.3469598293,,3.3469598293
2501.6525879,11.0,12.371999741,0.001,0.186322391,2.5497202873,5.4778175354,9.9581747055,64.153404236,19789846.0,4.0229997635,80.800003052,3.9477262497,,3.9477262497
2501.8049316,11.0,12.354000092,-0.003,0.1777069718,2.5560247898,5.1669998169,9.0793523788,62.627445221,19316700.0,4.2769999504,80.675003052,4.797876358,,4.797876358
2501.9572754,11.0,12.35200119,0.0020000001,0.1695806086,2.5715193748,4.8336029053,9.919921875,62.965316772,19316676.0,4.625,80.550003052,5.3441681862,,5.3441681862
2502.1096191,11.0,12.340999603,0.0080000004,0.1637300104,2.5835034847,4.6638126373,8.6277418137,62.725669861,19301076.0,4.867000103,80.175003052,5.4490814209,,5.4490814209
2502.262207,11.0,12.331000328,0.0099999998,0.1637833416,2.5856883526,4.6978878975,10.337350845,61.774410248,18968394.0,4.9099998474,78.925003052,5.5011358261,,5.5011358261
2502.4145508,11.0,12.328000069,-0.001,0.1773021519,2.5508351326,5.0000286102,10.758000374,62.15152359,19259562.0,4.7729997635,80.550003052,5.8541874886,,5.8541874886
2502.5668945,11.0,12.328000069,-0.011,0.1911153793,2.510458231,5.1973686218,10.759427071,62.728347778,19267690.0,4.5780000687,79.925003052,5.3463287354,,5.3463287354
2502.7192383,11.0,12.328000069,-0.015,0.2006895095,2.4845087528,5.232831955,11.645985603,63.443946838,19459022.0,4.4140000343,79.925003052,4.3039102554,,4.3039102554
2502.871582,11.0,12.328000069,-0.013,0.1941278577,2.4900143147,5.0498843193,10.392351151,64.158302307,19863398.0,4.2810001373,79.925003052,3.6247739792,,3.6247739792
2503.0241699,11.0,12.328000069,-0.016000001,0.1802866757,2.4989109039,5.0410256386,11.229852676,64.157974243,19735784.0,4.109000206,81.300003052,3.4847872257,,3.4847872257
2503.1765137,11.0,12.31799984,-0.021,0.1699058414,2.5022904873,4.9383301735,9.9393005371,64.055000305,19730676.0,3.8499999046,79.675003052,3.7304887772,,3.7304887772
2503.3288574,11.0,12.322999954,-0.026000001,0.1673244387,2.4963080883,4.9141154289,10.749336243,63.680538177,19613706.0,3.6779999733,79.425003052,4.0352945328,,4.0352945328
2503.4812012,11.0,12.328000069,-0.022,0.1701025367,2.5014023781,4.7577548027,10.336650848,63.205123901,19448350.0,3.5490000248,79.925003052,4.2187867165,,4.2187867165
2503.6337891,11.0,12.328000069,-0.015,0.1779224426,2.5028743744,4.7799263,10.737900734,63.782848358,19624086.0,3.4790000916,79.550003052,4.0850625038,,4.0850625038
2503.7861328,11.0,12.31799984,-0.013,0.1818021089,2.4948806763,4.7790031433,9.4630784988,63.581092834,19689746.0,3.4360001087,79.925003052,3.792517662,,3.792517662
2503.9384766,11.0,12.312999725,-0.015,0.1830971986,2.4827899933,4.7581005096,10.758713722,64.636825562,19936986.0,3.4140000343,80.050003052,3.4916875362,,3.4916875362
2504.0908203,11.0,12.328000069,-0.017000001,0.1751011461,2.4766271114,4.7380962372,11.20512867,65.589302063,20176422.0,3.382999897,81.425003052,3.2968587875,,3.2968587875
2504.2434082,11.0,12.336000443,-0.011,0.1695889682,2.4935464859,4.825717926,12.531077385,65.590492249,20236182.0,3.381000042,81.050003052,3.2089745998,,3.2089745998
2504.395752,11.0,12.319999695,-0.009,0.1692587733,2.5080299377,5.0771923065,12.551568985,65.960388184,20337706.0,3.4219999313,80.800003052,3.2012755871,,3.2012755871
2504.5480957,11.0,12.312999725,-0.008,0.1622522324,2.5268025398,5.1637244225,10.413949966,65.825119019,20157742.0,3.4430000782,81.175003052,3.3735256195,,3.3735256195
2504.7004395,11.0,12.312999725,-0.013,0.1511647105,2.5284953117,5.0604991913,10.38229847,64.156776428,19801276.0,3.5610001087,81.425003052,3.7015912533,,3.7015912533
2504.8527832,11.0,12.296999931,-0.016000001,0.1353993267,2.5255050659,4.765422821,9.9490938187,63.20343399,19556524.0,3.7320001125,81.300003052,4.0702519417,,4.0702519417
2505.0053711,11.0,12.283999443,-0.015,0.1287202239,2.5286467075,4.7111697197,12.502700806,62.725353241,19369778.0,3.9900000095,80.675003052,4.227499485,,4.227499485
2505.1577148,11.0,12.270999908,-0.009,0.1225547716,2.5431284904,4.753862381,13.343260765,62.15152359,19089224.0,4.2930002213,82.050003052,4.3833446503,,4.3833446503
2505.3100586,11.0,12.265999794,-0.004,0.1192950308,2.5608069897,4.6743836403,12.880934715,62.726436615,19314226.0,4.6479997635,82.425003052,4.5985002518,,4.5985002518
2505.4624023,11.0,12.265999794,-0.004,0.1161882728,2.5650992393,4.3943510056,11.593349457,62.250740051,19254218.0,4.8709998131,82.425003052,4.910639286,,4.910639286
2505.6149902,11.0,12.250000954,-0.006,0.1088623032,2.5646073818,4.3521318436,11.189472198,62.587596893,19141244.0,5.0739998817,78.675003052,5.3105106354,,5.3105106354
2505.767334,11.0,12.258000374,-0.005,0.1033494845,2.566893816,4.6320991516,11.647325516,62.149993896,19251438.0,5.3359999657,82.050003052,5.781370163,,5.781370163
2505.9196777,11.0,12.276000023,-0.004,0.1030438468,2.5629963875,4.7922320366,11.227674484,61.773200989,19078590.0,5.6020002365,82.300003052,6.0118494034,,6.0118494034
2506.0720215,11.0,12.255000114,-0.003,0.1116728336,2.5607044697,4.8357930183,11.645896912,61.773200989,19078586.0,5.8979997635,83.925003052,5.9179811478,,5.9179811478
2506.2246094,11.0,12.241999626,-0.003,0.1134061441,2.5635297298,4.69445467,10.337299347,61.773963928,19075598.0,6.2150001526,82.425003052,5.9070019722,,5.9070019722
2506.3769531,11.0,12.241999626,-0.003,0.1028388813,2.5728178024,4.5893368721,10.73784256,62.012081146,19017224.0,6.3550000191,82.550003052,6.2198634148,,6.2198634148
2506.5292969,11.0,12.241999626,-0.004,0.0896679983,2.5838954449,4.6208972931,8.1493778229,62.248668671,19125072.0,6.484000206,82.800003052,6.7589693069,,6.7589693069
2506.6816406,11.0,12.237000465,-0.007,0.0821994096,2.5809864998,4.9514064789,9.0093641281,61.296199799,18897596.0,6.5229997635,82.925003052,7.3638138771,,7.3638138771
2506.8339844,11.0,12.239998817,-0.011,0.0880607665,2.5724835396,5.3461008072,9.8603782654,61.295818329,18894712.0,6.5780000687,83.300003052,7.8702368736,,7.8702368736
2506.9865723,11.0,12.227000237,-0.013,0.0885327086,2.5621805191,5.3699293137,10.718999863,61.056625366,18822834.0,6.7300000191,83.550003052,7.3925743103,,7.3925743103
2507.138916,11.0,12.229000092,-0.015,0.086254254,2.5561041832,5.1128268242,10.716333389,60.721290588,18652494.0,6.8159999847,85.175003052,6.6368060112,,6.6368060112
2507.2912598,11.0,12.239998817,-0.012,0.082669504,2.5588095188,5.0164604187,9.0571289063,60.342201233,18699274.0,6.8359999657,84.550003052,6.5166568756,,6.5166568756
2507.4436035,11.0,12.258000374,-0.01,0.0823505744,2.5647072792,4.9702210426,10.383024216,60.34029007,18512966.0,6.9530000687,83.925003052,6.9267950058,,6.9267950058
2507.5961914,11.0,12.276000023,-0.01,0.0764727667,2.5693249702,4.9171695709,10.397900581,59.150058746,18224344.0,6.6909999847,84.175003052,7.4221982956,,7.4221982956
2507.7485352,11.0,12.296999931,-0.008,0.074225992,2.5771114826,4.7694745064,10.365572929,59.294013977,18296136.0,6.5469999313,85.050003052,7.4842195511,,7.4842195511
2507.9008789,11.0,12.293999672,-0.006,0.0779715031,2.58420825,4.8516016006,9.4776639938,59.867874146,18484596.0,6.640999794,84.425003052,7.6203365326,,7.6203365326
2508.0532227,11.0,12.300000191,-0.003,0.0851370841,2.5893845558,5.1177163124,9.8895978928,61.532783508,18825582.0,6.7849998474,84.050003052,7.2063922882,,7.2063922882
2508.2058105,11.0,12.31000042,-0.01,0.0832991675,2.5796744823,5.3183588982,9.0146493912,60.345252991,18715618.0,6.8709998131,84.550003052,6.8273887634,,6.8273887634
2508.3581543,11.0,12.322999954,-0.017999999,0.0768003687,2.5717058182,5.1784520149,8.5953397751,61.296199799,18900024.0,7.1989998817,84.175003052,6.6367306709,,6.6367306709
2508.510498,11.0,12.343999863,-0.021,0.0707890242,2.5752356052,4.9238171577,9.4307003021,61.293525696,18927470.0,7.382999897,84.050003052,6.4688858986,,6.4688858986
2508.6628418,11.0,12.336000443,-0.012,0.0639539585,2.5974142551,4.8672690392,9.8711194992,59.625450134,18337324.0,7.3629999161,81.175003052,6.399746418,,6.399746418
2508.8151855,11.0,12.343999863,-0.006,0.0664275363,2.6063046455,4.780418396,12.435311317,58.909572601,18151024.0,7.2069997787,83.925003052,7.4905934334,,7.4905934334
2508.9677734,11.0,12.35200119,-0.004,0.0711396486,2.6090908051,4.6992592812,10.764260292,57.95885849,17867220.0,7.1370000839,84.300003052,9.1095018387,,9.1095018387
2509.1201172,11.0,12.35200119,-0.008,0.0771633163,2.6032936573,4.8235993385,14.66190815,59.056297302,18056594.0,6.7069997787,86.050003052,9.4195575714,,9.4195575714
2509.2724609,11.0,12.357000351,-0.01,0.0854672864,2.5992875099,5.011097908,13.362368584,59.869022369,18436882.0,6.5900001526,85.050003052,7.8947896957,,7.8947896957
2509.4248047,11.0,12.358999252,-0.011,0.0900175795,2.591591835,4.9114851952,15.455428123,62.250198364,19207298.0,6.6449999809,84.675003052,5.893371582,,5.893371582
2509.5773926,11.0,12.375,-0.011,0.0947389156,2.5865974426,4.6946954727,11.981277466,62.246829987,19295040.0,6.3790001869,85.300003052,4.8807888031,,4.8807888031
2509.7297363,11.0,12.366999626,-0.009,0.0944059864,2.5857932568,4.5684037209,11.130984306,61.200935364,18852630.0,6.1050000191,84.925003052,5.4393076897,,5.4393076897
2509.8820801,11.0,12.343999863,-0.009,0.0981418267,2.5816888809,4.6605534554,9.8770399094,62.963787079,19301060.0,5.9219999313,85.925003052,6.2540755272,,6.2540755272
2510.0344238,11.0,12.399000168,-0.014,0.0992826223,2.5746946335,4.5485429764,11.150067329,61.773200989,18957248.0,5.75,85.425003052,6.3002228737,,6.3002228737
2510.1870117,11.0,12.43999958,-0.017000001,0.1008980274,2.5713284016,4.3755545616,12.444947243,61.777778625,19034012.0,5.8130002022,86.425003052,5.8160386086,,5.8160386086
2510.3393555,11.0,12.444999695,-0.013,0.0971634835,2.5802271366,4.5992789268,14.607699394,63.202507019,19494004.0,5.984000206,86.175003052,5.828564167,,5.828564167
2510.4916992,11.0,12.45099926,-0.003,0.0930955634,2.5972054005,4.8840866089,13.796385765,62.149772644,19191350.0,5.9380002022,86.175003052,6.18034935,,6.18034935
2510.644043,11.0,12.43200016,0.001,0.0903320834,2.6005899906,4.9297838211,13.408466339,61.636016846,18973282.0,5.9340000153,86.175003052,6.3978681564,,6.3978681564
2510.7966309,11.0,12.427000999,-0.001,0.0916357338,2.5942969322,4.7475867271,9.963675499,63.20419693,19391496.0,5.9770002365,85.550003052,6.3143010139,,6.3143010139
2510.9489746,11.0,12.43999958,-0.002,0.0934179127,2.5933096409,4.5735578537,10.796924591,63.205562592,19571738.0,5.9879999161,86.300003052,5.7843298912,,5.7843298912
2511.1013184,11.0,12.461001396,-0.002,0.0921103358,2.5992076397,4.5819711685,10.754807472,64.055000305,19730664.0,6.0430002213,85.550003052,5.3668751717,,5.3668751717
2511.2536621,11.0,12.453000069,-0.004,0.0860863626,2.6039936543,4.4327201843,13.752039909,63.679771423,19605844.0,6.0819997787,86.175003052,5.2897133827,,5.2897133827
2511.4060059,11.0,12.418999672,-0.008,0.0838213116,2.5999898911,4.2269902229,15.022325516,62.726211548,19251760.0,6.140999794,86.175003052,5.734764576,,5.734764576
2511.5585938,11.0,12.401000023,-0.01,0.0846722871,2.59380126,4.3057436943,14.593772888,62.112953186,19089260.0,5.9730000496,85.925003052,6.2117009163,,6.2117009163
2511.7109375,11.0,12.371999741,-0.005,0.0947372913,2.5941917896,4.2581539154,12.029636383,62.627830505,19327758.0,6.007999897,82.800003052,6.429028511,,6.429028511
2511.8632813,11.0,12.354000092,-0.005,0.0992698297,2.589094162,4.2570047379,11.179310799,63.20343399,19551176.0,5.9959998131,86.550003052,5.8235063553,,5.8235063553
2512.015625,11.0,12.340999603,-0.009,0.0929203555,2.5855855942,4.3604998589,10.754157066,62.727199554,19262028.0,5.875,86.050003052,5.516644001,,5.516644001
2512.1682129,11.0,12.336000443,-0.017000001,0.086928241,2.5766894817,4.4865961075,13.346748352,62.728725433,19325226.0,5.7540001869,86.800003052,5.9182114601,,5.9182114601
2512.3205566,11.0,12.319999695,-0.017999999,0.0926230401,2.5733926296,4.6873559952,14.20640564,63.204799652,19512144.0,5.5780000687,87.050003052,5.9830179214,,5.9830179214
2512.4729004,11.0,12.322999954,-0.016000001,0.1007546932,2.5687937737,4.4567432404,16.325897217,63.58070755,19630034.0,5.3629999161,87.050003052,5.3701057434,,5.3701057434
2512.6252441,11.0,12.31799984,-0.013,0.1036841646,2.564994812,4.4132065773,15.015999794,64.397941589,19819404.0,5.2300000191,86.550003052,4.8133192062,,4.8133192062
2512.777832,11.0,12.30700016,-0.01,0.1063076183,2.5616879463,4.3960542679,15.011875153,65.112297058,19989396.0,5.1020002365,86.425003052,5.0121855736,,5.0121855736
2512.9301758,11.0,12.288999557,-0.006,0.1149149537,2.5578999519,4.4109516144,13.726324081,65.112129211,20113518.0,5.0430002213,86.675003052,5.0695066452,,5.0695066452
2513.0825195,11.0,12.312999725,-0.002,0.1179989576,2.5578970909,4.4040222168,13.304962158,65.009033203,20044016.0,4.9879999161,87.800003052,4.761554718,,4.761554718
2513.2348633,11.0,12.296999931,-0.005,0.1173481718,2.5561044216,4.3064703941,13.28041172,65.589302063,20121690.0,4.9959998131,89.050003052,4.4845018387,,4.4845018387
2513.387207,11.0,12.281000137,-0.009,0.1162154898,2.5590133667,4.2681827545,12.917492867,65.585639954,20204774.0,5.007999897,88.175003052,4.797876358,,4.797876358
2513.5397949,11.0,12.281000137,-0.009,0.1196320802,2.5674226284,4.0985450745,15.088624001,63.306575775,19621492.0,5.0040001869,86.425003052,5.3448991776,,5.3448991776
2513.6921387,11.0,12.281000137,-0.009,0.1202836484,2.5745091438,4.1887083054,13.413236618,63.579563141,19618966.0,4.9730000496,86.675003052,5.6248431206,,5.6248431206
2513.8444824,11.0,12.281000137,-0.007,0.1225754097,2.5801012516,4.308423996,12.937973976,63.682830811,19580018.0,5.0630002022,87.050003052,5.5266571045,,5.5266571045
2513.9968262,11.0,12.281000137,-0.005,0.132191211,2.5808010101,4.5219707489,12.921286583,64.636825562,19941904.0,5.2270002365,87.675003052,5.3124551773,,5.3124551773
2514.1494141,11.0,12.286000252,-0.005,0.13917467,2.5813980103,4.5299777985,12.482522964,65.584724426,20261024.0,5.375,86.800003052,4.9728751183,,4.9728751183
2514.3017578,11.0,12.283999443,-0.009,0.1406169534,2.5808029175,4.6615772247,14.200221062,64.1588974,19689304.0,5.4770002365,86.175003052,4.9346251488,,4.9346251488
2514.4541016,11.0,12.270999908,-0.009,0.1324855536,2.5825982094,4.8660159111,12.468974113,64.530151367,19907510.0,5.5590000153,85.050003052,5.3247323036,,5.3247323036
2514.6064453,11.0,12.281000137,-0.004,0.1297126859,2.5813996792,5.0531010628,12.450258255,63.439357758,19480882.0,5.6760001183,84.800003052,5.7814326286,,5.7814326286
2514.7590332,11.0,12.272999763,-0.002,0.1251479685,2.5811867714,4.968275547,10.746227264,61.296199799,18902696.0,5.734000206,86.675003052,6.0515375137,,6.0515375137
2514.911377,11.0,12.265999794,-0.006,0.1245256588,2.5771102905,5.0327916145,12.065804482,61.296806335,19009456.0,5.8359999657,86.550003052,6.2196698189,,6.2196698189
2515.0637207,11.0,12.265999794,-0.006,0.1342959404,2.5835051537,4.9113907814,13.814351082,61.675323486,18968398.0,5.8480000496,86.925003052,6.636537075,,6.636537075
2515.2160645,11.0,12.276000023,-0.004,0.1442223191,2.5867021084,4.9030385017,14.652507782,62.252109528,19267356.0,5.882999897,87.175003052,6.3469982147,,6.3469982147
2515.3684082,11.0,12.286000252,-0.004,0.1456715614,2.5879774094,4.5785675049,12.474183083,63.441814423,19440514.0,5.7969999313,87.300003052,5.7223992348,,5.7223992348
2515.5209961,11.0,12.258000374,-0.012,0.146673426,2.5737717152,4.4344582558,10.712174416,62.830303192,19443518.0,5.6989998817,86.300003052,5.3487615585,,5.3487615585
