DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RMED
207.39479065,,24.078001022,,,1.7999999523,,11.860389709,179.84986877,178.71861267,0.7460073829,-56.0356369,0.1930000037,0.773999989
207.54719543,,24.078001022,,,1.7999999523,,12.235389709,179.83680725,178.71861267,0.7480259538,-58.08768463,0.1969999969,0.7490000129
207.69958496,,24.078001022,,,1.7999999523,,12.612691879,179.83929443,178.71861267,0.7550324202,-57.46995544,0.1920000017,0.7329999804
207.85198975,,24.078001022,,,1.7999999523,,13.635371208,179.83650208,178.71861267,0.7640222311,-58.84000015,0.1899999976,0.7030000091
208.00439453,,24.062999725,,,1.7999999523,,14.267850876,179.83680725,178.71861267,0.7699888945,-58.84046173,0.1870000064,0.6880000234
208.15678406,,24.078001022,,,1.7999999523,,12.879313469,179.83929443,178.71861267,0.7670000196,-58.96905518,0.1710000038,0.6740000248
208.30918884,,24.078001022,,,1.7999999523,,11.861322403,179.83650208,178.71861267,0.7670072317,-60.09022903,0.1599999964,0.6579999924
208.46159363,,24.078001022,,,1.7999999523,,12.243581772,179.83680725,178.71861267,0.7689962983,-60.14466476,0.1669999957,0.6510000229
208.61398315,,24.047000885,,,1.7999999523,,16.704351425,179.83929443,178.71861267,0.7679423094,-57.92129135,0.1800000072,0.6399999857
208.76638794,,24.078001022,,,1.7999999523,,17.08278656,179.83650208,178.71861267,0.7519819736,-62.83310699,0.1770000011,0.6320000291
208.91879272,,24.078001022,,,1.7999999523,,18.400850296,179.83824158,178.71861267,0.7470518351,-61.01967621,0.1720000058,0.6200000048
209.07119751,,24.078001022,,,1.7999999523,,17.02485466,179.85273743,178.71861267,0.7610110641,-58.8466568,0.173999995,0.6039999723
209.22358704,,24.047000885,,,1.7999999523,,19.396314621,179.83650208,178.71861267,0.7639927864,-60.58977127,0.1770000011,0.5849999785
209.37599182,,24.078001022,,,1.7999999523,,16.713935852,179.83680725,178.71861267,0.7620000243,-60.53085327,0.1809999943,0.57099998
209.52839661,,24.078001022,,,1.7999999523,,15.34667778,179.83929443,178.71861267,0.7620444894,-61.27514648,0.1860000044,0.5550000072
209.68078613,,24.062999725,,,1.7999999523,,13.955374718,179.83650208,178.71861267,0.7739777565,-60.52684021,0.1920000017,0.5379999876
209.83319092,,24.078001022,,,1.7999999523,,14.593938828,179.83680725,178.71861267,0.7680000067,-60.21524048,0.2080000043,0.5279999971
209.9855957,,24.078001022,,,1.7999999523,,14.575473785,179.83929443,178.71861267,0.7683500051,-60.26872253,0.2080000043,0.5279999971
210.13800049,,24.078001022,,,1.7999999523,,13.918013573,179.83650208,178.71861267,0.8596042991,-57.83548355,0.200000003,0.5260000229
210.29039001,,24.078001022,,,1.7999999523,,14.974113464,179.83650208,178.71861267,0.7559581399,-56.65846634,0.1959999949,0.4909999967
210.4427948,,24.062999725,,,1.7999999523,,16.309164047,179.83680725,178.71861267,0.744931519,-58.08786011,0.1979999989,0.6320000291
210.59519958,,24.078001022,,,1.7999999523,,15.301135063,179.84072876,178.71861267,0.7269923687,-57.53394318,0.1979999989,0.6499999762
210.74758911,,24.062999725,,,1.7999999523,,14.286454201,179.84986877,178.71861267,0.7249963284,-59.0622139,0.1909999996,0.6660000086
210.8999939,,24.062999725,,,1.7999999523,,13.601969719,179.83680725,178.71861267,0.7240151763,-51.5992775,0.199000001,0.6740000248
211.05239868,,24.078001022,,,1.7999999523,,13.591351509,179.83929443,178.71861267,0.7279581428,-54.03513336,0.199000001,0.6800000072
211.20480347,,24.078001022,,,1.7999999523,,12.892889977,179.83650208,178.71861267,0.7170000076,-55.90608978,0.1969999969,0.6890000105
211.35719299,,24.078001022,,,1.7999999523,,11.562726974,179.83680725,178.71861267,0.7170494795,-56.72118378,0.202000007,0.6840000153
211.50959778,,24.078001022,,,1.7999999523,,13.584661484,179.83929443,178.71861267,0.7300266623,-58.33524323,0.2179999948,0.6700000167
211.66200256,,24.078001022,,,1.7999999523,,13.240303993,179.83650208,178.71861267,0.7370646596,-57.09570694,0.2049999982,0.6510000229
211.81439209,,24.078001022,,,1.7999999523,,14.894616127,179.83680725,178.71861267,0.7540222406,-58.59370422,0.200000003,0.6380000114
211.96679688,,24.078001022,,,1.7999999523,,15.86827755,179.83929443,178.71861267,0.7599695325,-59.58548355,0.2039999962,0.6439999938
212.11920166,,24.078001022,,,1.7999999523,,16.205852509,179.83650208,178.71861267,0.7519581318,-58.40751648,0.2090000063,0.6299999952
212.27159119,,24.078001022,,,1.7999999523,,16.947008133,179.83824158,178.71861267,0.7409851551,-59.60111618,0.2099999934,0.6179999709
212.42398071,,24.078001022,,,1.7999999523,,15.339790344,179.85275269,178.71861267,0.7370333076,-62.58838654,0.208000198,0.6050013304
212.5763855,,24.078001022,,,1.7999999523,,16.36015892,179.83505249,178.71861267,0.7460333109,-62.14720917,0.2109996974,0.603000164
212.72877502,,24.078001022,,,1.7999999523,,16.680620193,179.82447815,178.71861267,0.755036056,-60.58842468,0.2109999955,0.5960000157
212.88117981,,24.078001022,,,1.7999999523,,19.063055038,179.85017395,178.71861267,0.7650036812,-60.11896515,0.2080000043,0.5820000172
213.03358459,,24.062999725,,,1.7999999523,,19.081993103,179.84072876,178.71861267,0.7660259008,-50.93513489,0.1829999983,0.5699999928
213.18597412,,24.078001022,,,1.7999999523,,20.150875092,179.84841919,178.71861267,0.7730107903,-42.90863037,0.2150000036,0.5559999943
213.33837891,,24.078001022,,,1.7999999523,,18.737438202,179.82333374,178.71861267,0.7760108113,-44.48685455,0.2090000063,0.5720000267
213.49078369,,24.062999725,,,1.7999999523,,19.685337067,179.84072876,178.71861267,0.7790259123,-50.57939911,0.2240000069,0.6019999981
213.64318848,,24.078001022,,,1.7999999523,,18.97177887,179.84841919,178.71861267,0.7859333158,-64.40716553,0.2199999988,0.6000000238
213.795578,,24.078001022,,,1.7999999523,,19.722827911,179.82333374,178.71861267,0.7679964304,-65.52822113,0.2140000015,0.5920000076
213.94798279,,24.078001022,,,1.7999999523,,20.778396606,179.83786011,178.71861267,0.767003715,-65.58628845,0.2230000049,0.6209999919
214.10038757,,24.062999725,,,1.7999999523,,20.083093643,179.82447815,178.71861267,0.7680185437,-64.58444214,0.2090000063,0.6209999919
214.2527771,,24.078001022,,,1.7999999523,,21.451536179,179.84727478,178.71861267,0.7730144262,-63.08369064,0.2140000015,0.621999979
214.40518188,,24.062999725,,,1.7999999523,,21.042268753,179.81381226,178.71861267,0.7770035863,-61.33459473,0.2099999934,0.6060000062
214.55758667,,24.078001022,,,1.7999999523,,19.728965759,179.84841919,178.71861267,0.7780222297,-59.84486389,0.1899999976,0.5780000091
214.70999146,,24.078001022,,,1.7999999523,,18.372625351,179.823349,178.71861267,0.783988893,-61.17082596,0.1790000051,0.5669999719
214.86238098,,24.062999725,,,1.7999999523,,17.736368179,179.84072876,178.71861267,0.780992806,-65.96161652,0.2029999942,0.5770000219
215.01478577,,24.078001022,,,1.7999999523,,18.399564743,179.84841919,178.71861267,0.7789703608,-65.0423584,0.2150000036,0.6060000062
215.16719055,,24.062999725,,,1.7999999523,,20.702884674,179.82447815,178.71861267,0.7711222768,-68.89998627,0.2199999988,0.6019999981
215.31958008,,24.078001022,,,1.7999999523,,20.679321289,179.84727478,178.71861267,0.8039063215,-68.08999634,0.2430000007,0.5870000124
215.47198486,,24.078001022,,,1.7999999523,,22.689226151,179.81381226,178.71861267,0.7779740691,-68.08768463,0.2339999974,0.5469999909
215.62438965,,24.062999725,,,1.7999999523,,18.995128632,179.84841919,178.71861267,0.7710148692,-67.44532013,0.2409999967,0.628000021
215.77677917,,24.078001022,,,1.7999999523,,21.715450287,179.82333374,178.71861267,0.7750576735,-62.1577301,0.2599999905,0.69599998
215.92918396,,24.078001022,,,1.7999999523,,20.739124298,179.83786011,178.71861267,0.7908882499,-63.46837997,0.2660000026,0.7250000238
216.08158875,,24.062999725,,,1.7999999523,,22.144657135,179.82447815,178.71861267,0.7599036694,-64.40878296,0.2809999883,0.7609999776
216.23399353,,24.062999725,,,1.7999999523,,19.097703934,179.84727478,178.71861267,0.7339740992,-65.96221924,0.2800000012,0.8109999895
216.38638306,,24.062999725,,,1.7999999523,,20.092590332,179.81381226,178.71861267,0.7272559404,-65.18998718,0.2730000019,0.7609999776
216.53878784,,24.078001022,,,1.7999999523,,19.704387665,179.8513031,178.71861267,0.7982185483,-58.26711655,0.2720000148,0.6850000024
216.69119263,,24.078001022,,,1.7999999523,,20.079387665,179.84727478,178.71861267,0.8567554951,-55.34023285,0.2759999931,0.6589999795
216.84358215,,24.078001022,,,1.7999999523,,20.45778656,179.81381226,178.71861267,0.7911874056,-55.38092422,0.2790000141,0.67900002
216.99598694,,24.062999725,,,1.7999999523,,21.770917892,179.84841919,178.71861267,0.8433027864,-49.24645996,0.2829999924,0.7160000205
217.14839172,,24.078001022,,,1.7999999523,,18.981220245,179.82333374,178.71861267,0.9272185564,-40.48794556,0.2930000126,0.6290000081
217.30079651,,24.078001022,,,1.7999999523,,18.231683731,179.83784485,178.71861267,0.9859777689,-29.71893883,0.1550000012,0.5289999843
217.45318604,,24.078001022,,,1.7999999523,,17.622743607,179.82447815,178.71861267,0.9800000191,-30.80480766,0.1430000067,0.5130000114
217.60559082,,24.078001022,,,1.7999999523,,21.42234993,179.84841919,178.71861267,0.9795591831,-38.22796631,0.2029999942,0.6389999986
217.75799561,,24.062999725,,,1.7999999523,,21.512178421,179.823349,178.71861267,0.8607925773,-41.72264099,0.2820000052,0.8730000257
217.91038513,,24.078001022,,,1.7999999523,,20.48135376,179.83786011,178.71861267,0.8047044277,-43.80661011,0.2969999909,0.9380000234
218.06278992,,24.078001022,,,1.7999999523,,19.747396469,179.82447815,178.71861267,0.7231889367,-51.70851898,0.2529999912,0.7419999838
218.2151947,,24.078001022,,,1.7999999523,,19.050994873,179.85017395,178.71861267,0.7743000388,-49.94045639,0.2080000043,0.6140000224
218.36758423,,24.078001022,,,1.7999999523,,20.127532959,179.83786011,178.71861267,0.8550288677,-43.3481102,0.2070000023,0.6230000257
218.51998901,,24.078001022,,,1.7999999523,,20.82293129,179.82447815,178.71861267,0.8628053069,-45.60464478,0.2160000056,0.6999999881
218.6723938,,24.078001022,,,1.7999999523,,19.423042297,179.84727478,178.71861267,0.808807373,-49.64466476,0.2119999975,0.7099999785
218.82479858,,24.078001022,,,1.7999999523,,19.699005127,179.81381226,178.71861267,0.7570481896,-47.40693283,0.2039999962,0.6570000052
218.97718811,,24.078001022,,,1.7999999523,,18.636095047,179.84841919,178.71861267,0.7701369524,-48.47085953,0.202000007,0.6330000162
219.1295929,,24.078001022,,,1.7999999523,,21.701784134,179.82333374,178.71861267,0.8080111146,-50.08143997,0.1959999949,0.6510000229
219.28199768,,24.078001022,,,1.7999999523,,21.370080948,179.83784485,178.71861267,0.8109036684,-47.82121658,0.1930000037,0.6880000234
219.43438721,,24.078001022,,,1.7999999523,,20.042156219,179.82447815,178.71861267,0.7849243283,-42.92337799,0.1969999969,0.7139999866
219.58679199,,24.078001022,,,1.7999999523,,18.69956398,179.84727478,178.71861267,0.764064908,-48.400383,0.2060000002,0.7139999866
219.73919678,,24.078001022,,,1.7999999523,,17.755033493,179.81381226,178.71861267,0.7819963098,-47.70929337,0.2029999942,0.7189999819
219.89160156,,24.078001022,,,1.7999999523,,19.107784271,179.8513031,178.71861267,0.7810296416,-46.21595001,0.2029999942,0.7350000143
220.04399109,,24.078001022,,,1.7999999523,,18.78342247,179.84727478,178.71861267,0.789003551,-46.4435997,0.2060000002,0.7549999952
220.19639587,,24.078001022,,,1.7999999523,,19.450263977,179.81381226,178.71861267,0.7899667025,-40.83072662,0.200000003,0.7559999824
220.34880066,,24.078001022,,,1.7999999523,,18.732572556,179.84841919,178.71861267,0.7810148597,-38.42178345,0.199000001,0.7450000048
220.50119019,,24.078001022,,,1.7999999523,,18.360099792,179.82447815,178.71861267,0.7850333452,-43.35389328,0.1899999976,0.7480000257
220.65359497,,24.078001022,,,1.7999999523,,18.654813766,179.84727478,178.71861267,0.793977201,-47.0816803,0.1840000004,0.7630000114
220.80599976,,24.078001022,,,1.7999999523,,18.342630386,179.81381226,178.71861267,0.7879695296,-44.86971664,0.1969999969,0.7670000196
220.95838928,,24.078001022,,,1.7999999523,,17.98515892,179.84841919,178.71861267,0.7799406648,-36.20269012,0.1809999943,0.7400000095
221.11079407,,24.078001022,,,1.7999999523,,18.299674988,179.82333374,178.71861267,0.7639961839,-49.03656006,0.1800000072,0.7269999981
221.26319885,,24.078001022,,,1.7999999523,,19.0041008,179.84072876,178.71861267,0.7630304694,-51.28465652,0.1920000017,0.7369999886
221.41560364,,24.078001022,,,1.7999999523,,20.074193954,179.84841919,178.71861267,0.770996213,-53.03442001,0.2119999975,0.7659999728
221.56799316,,24.078001022,,,1.7999999523,,19.080373764,179.82333374,178.71861267,0.7700073719,-54.70782471,0.2090000063,0.7580000162
221.72039795,,24.078001022,,,1.7999999523,,19.720186234,179.83786011,178.71861267,0.7720076442,-52.76967621,0.2080000043,0.7409999967
221.87280273,,24.078001022,,,1.7999999523,,20.028503418,179.82447815,178.71861267,0.7740342021,-50.58524323,0.200000003,0.7129999995
222.02519226,,24.078001022,,,1.7999999523,,19.37638855,179.84727478,178.71861267,0.7829962969,-49.32356262,0.200000003,0.7039999962
222.17759705,,24.078001022,,,1.7999999523,,19.751308441,179.81381226,178.71861267,0.7819961905,-44.90775681,0.1940000057,0.7210000157
222.32998657,,24.078001022,,,1.7999999523,,20.110092163,179.84841919,178.71861267,0.7809926271,-46.15369415,0.1979995966,0.7180002928
222.4823761,,24.078001022,,,1.7999999523,,24.434280396,179.82333374,178.71861267,0.7789891958,-46.33797455,0.2060000002,0.7289999723
222.63478088,,24.078001022,,,1.7999999523,,23.395872116,179.83786011,178.71861267,0.7759703994,-45.76503372,0.2029999942,0.746999979
222.78718567,,24.078001022,,,1.7999999523,,20.663492203,179.82447815,178.71861267,0.7679926157,-42.29698181,0.2029999942,0.7369999886
222.9395752,,24.078001022,,,1.7999999523,,18.373874664,179.8513031,178.71861267,0.7659603357,-47.38353348,0.202000007,0.7310000062
223.09197998,,24.078001022,,,1.7999999523,,18.069137573,179.84727478,178.71861267,0.754953146,-42.28408051,0.2039999962,0.7279999852
223.24438477,,24.078001022,,,1.7999999523,,19.757143021,179.81381226,178.71861267,0.7419777513,-43.95967865,0.2039999962,0.7269999981
223.39678955,,24.078001022,,,1.7999999523,,17.385072708,179.84841919,178.71861267,0.7360110879,-42.49025726,0.202000007,0.7269999981
223.54917908,,24.078001022,,,1.7999999523,,20.095352173,179.82333374,178.71861267,0.7389964461,-32.33279037,0.1969999969,0.7170000076
223.70158386,,24.078001022,,,1.7999999523,,20.472877502,179.83786011,178.71861267,0.7380444407,-30.34115982,0.202000007,0.6909999847
223.85398865,,24.078001022,,,1.7999999523,,21.49956131,179.82447815,178.71861267,0.750051856,-30.67962456,0.2090000063,0.6850000024
224.00637817,,24.078001022,,,1.7999999523,,17.081380844,179.84727478,178.71861267,0.7640432715,-37.84608459,0.2230000049,0.6980000138
224.15878296,,24.078001022,,,1.7999999523,,18.019489288,179.81381226,178.71861267,0.7760144472,-39.53453064,0.2230000049,0.7070000172
224.31118774,,24.078001022,,,1.7999999523,,18.985273361,179.84841919,178.71861267,0.7799777389,-41.36338806,0.2189999968,0.6880000234
224.46359253,,24.078001022,,,1.7999999523,,19.323194504,179.823349,178.71861267,0.7739703655,-47.62845612,0.2240000069,0.6800000072
224.61598206,,24.062999725,,,1.7999999523,,18.032466888,179.84072876,178.71861267,0.7659603357,-41.04962921,0.2269999981,0.6869999766
224.76838684,,24.078001022,,,1.7999999523,,18.441644669,179.84841919,178.71861267,0.7549851537,-47.02915573,0.2360000014,0.6919999719
224.92079163,,24.078001022,,,1.7999999523,,19.415748596,179.823349,178.71861267,0.7509999871,-47.33328629,0.2440000027,0.6890000105
225.07318115,,24.078001022,,,1.7999999523,,17.727748871,179.83786011,178.71861267,0.7509964108,-45.52822495,0.2479999959,0.6700000167
225.22558594,,24.078001022,,,1.7999999523,,16.000059128,179.82447815,178.71861267,0.7500444651,-45.5858345,0.2460000068,0.6510000229
225.37799072,,24.078001022,,,1.7999999523,,16.021095276,179.84841919,178.71861267,0.7620704174,-44.46940231,0.2450000048,0.6370000243
225.53038025,,24.078001022,,,1.7999999523,,17.394716263,179.82333374,178.71861267,0.7810180187,-45.66020966,0.2509999871,0.6340000033
225.68278503,,24.078001022,,,1.7999999523,,18.430503845,179.83786011,178.71861267,0.7860144377,-47.65299988,0.2579999864,0.6259999871
225.83518982,,24.078001022,,,1.7999999523,,20.779092789,179.82447815,178.71861267,0.7899814844,-47.66689301,0.2619999945,0.6190000176
225.9875946,,24.078001022,,,1.7999999523,,20.266578674,179.84727478,178.71861267,0.7849963307,-51.40322876,0.2680000067,0.6209999919
226.13998413,,24.078001022,,,1.7999999523,,20.415523529,179.81381226,178.71861267,0.7839891911,-51.45035934,0.275000006,0.6299999952
226.29238892,,24.062999725,,,1.7999999523,,18.630327225,179.8513031,178.71861267,0.7810333371,-47.34766388,0.2790000141,0.6179999709
226.4447937,,24.078001022,,,1.7999999523,,20.06004715,179.84727478,178.71861267,0.7900259495,-32.50274277,0.2870000005,0.601000011
226.59718323,,24.078001022,,,1.7999999523,,19.268533707,179.81381226,178.71861267,0.7970252037,-42.67012024,0.2910000086,0.5870000124
226.74958801,,24.078001022,,,1.7999999523,,19.957172394,179.84841919,178.71861267,0.8040288687,-47.40007019,0.298999995,0.5749999881
226.9019928,,24.078001022,,,1.7999999523,,16.691530228,179.82333374,178.71861267,0.8119814396,-46.57356262,0.3070000112,0.5659999847
227.05439758,,24.078001022,,,1.7999999523,,17.639667511,179.83784485,178.71861267,0.8069999814,-42.18309784,0.3089999855,0.5479999781
227.20678711,,24.078001022,,,1.7999999523,,17.280946732,179.82447815,178.71861267,0.8069964051,-50.27349472,0.3149999976,0.5410000086
227.35919189,,24.078001022,,,1.7999999523,,17.268083572,179.84727478,178.71861267,0.8059259057,-49.00623703,0.3210000098,0.5350000262
227.51159668,,24.078001022,,,1.7999999523,,17.826320648,179.81381226,178.71861267,0.7860185504,-43.15924835,0.326000005,0.5220000148
227.66398621,,24.078001022,,,1.7999999523,,17.382717133,179.84841919,178.71861267,0.7910035849,-44.85622025,0.3310000002,0.523999989
227.81639099,,24.078001022,,,1.7999999523,,19.397081375,179.82447815,178.71861267,0.7919999957,-49.34440231,0.3359999955,0.474999994
227.96879578,,24.062999725,,,1.7999999523,,-12.58603001,179.85017395,178.71861267,0.7919999957,-50.53540802,0.3440000117,0.4350000024
228.1211853,,24.078001022,,,1.7999999523,,-12.59261894,179.83786011,178.71861267,0.792046845,-52.47169495,0.3490000069,0.3950000107
