DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,SGR,NPHI,RHOB,PEF,GR,DTC,DTE,RDEP,SP,RSHA,RMED
1129.6750488,,17.593999863,,,,2.3808324337,,37.222652435,127.06855011,142.35346985,2.1600224972,61.173999786,0.2820000052,2.1430141926
1129.8275146,,17.593999863,,,,2.3862709999,,39.503555298,125.71212769,140.88949585,2.1740193367,61.080001831,0.2809999883,2.1519935131
1129.9798584,,17.593999863,,,,2.3806276321,,41.721004486,127.11849213,142.41665649,2.1859936714,61.330001831,0.2730000019,2.1480352879
1130.1323242,,17.625,,,,2.3720433712,,42.965694427,129.18212891,144.73925781,2.1819999218,61.580654144,0.3020095825,2.169993639
1130.284668,,17.608999252,,,,2.3672382832,,40.906497955,130.3583374,146.06723022,2.1820063591,62.393001556,0.3140000105,2.1659374237
1130.4371338,,17.625,,,,2.3605947495,,41.218299866,132.05593872,147.94338989,2.1860001087,62.860729218,0.3400031924,2.1269440651
1130.5894775,,17.625,,,,2.3529448509,,40.781597137,133.97505188,150.11767578,2.1860001087,62.518001556,0.3440000117,2.0920031071
1130.7418213,,17.625,,,,2.3498854637,,41.153896332,134.7612915,151.00585938,2.1859970093,62.486000061,0.3350000083,2.0940089226
1130.8942871,,17.625,,,,2.3506600857,,38.530498505,134.51293945,150.77505493,2.1819968224,62.268001556,0.3429999948,2.105035305
1131.0466309,,17.625,,,,2.3567993641,,38.219051361,133.01794434,149.0380249,2.1799969673,62.642997742,0.351000011,2.1270031929
1131.1990967,,17.608999252,,,,2.3696372509,,38.281299591,129.76274109,145.43855286,2.1760129929,62.923995972,0.3540000021,2.131000042
1131.3514404,,17.625,,,,2.3812508583,,38.469249725,126.9799881,142.22901917,2.1840031147,62.768005371,0.3370000124,2.131033659
1131.5039063,,17.625,,,,2.3868708611,,38.625049591,125.5783844,140.71130371,2.1860048771,62.268001556,0.3300000131,2.1520063877
1131.65625,,17.625,,,,2.3843204975,,38.659103394,126.16511536,141.40708923,2.1889982224,61.798999786,0.3330000043,2.1559343338
1131.8087158,,17.625,,,,2.3787367344,,40.593902588,127.52825928,142.90786743,2.1879935265,61.955001831,0.3370000124,2.1149568558
1131.9610596,,17.625,,,,2.3761627674,,40.531749725,128.1199646,143.60029602,2.1839904785,62.205001831,0.3429999948,2.0879969597
1132.1135254,,17.625,,,,2.3764965534,,40.997444153,128.02561951,143.51266479,2.1779615879,62.455078125,0.3380128145,2.0860335827
1132.2658691,,17.625,,,,2.3787882328,,39.406047821,127.59365845,142.90242004,2.1539535522,62.549003601,0.3540000021,2.107003212
1132.418335,,17.625,,,,2.3768458366,,39.432540894,127.94328308,143.4249115,2.1249341965,62.924369812,0.3380240202,2.1089999676
1132.5706787,,17.625,,,,2.3711500168,,36.032649994,129.36930847,144.9884491,2.0839281082,63.393005371,0.3680000007,2.1090159416
1132.7230225,,17.625,,,,2.3708598614,,37.06552887,129.47093201,145.05192566,2.0389487743,63.830001831,0.3810000122,2.1190063953
1132.8754883,,17.625,,,,2.3778514862,,40.228759766,127.74295807,143.16812134,1.9748991728,64.674003601,0.40200001,2.1269440651
1133.027832,,17.625,,,,2.3900067806,,46.313575745,124.94187164,139.92237854,1.9119446278,65.392997742,0.4129999876,2.0919039249
1133.1802979,,17.608999252,,,,2.4022810459,,47.029846191,121.97319031,136.70324707,1.8429214954,66.111000061,0.4219999909,1.9717452526
1133.3326416,,17.625,,,,2.4090209007,,46.308143616,120.43799591,134.96376038,1.7939327955,67.017997742,0.4350000024,1.8129103184
1133.4851074,,17.625,,,,2.4064102173,,43.275440216,121.04930878,135.66897583,1.751975894,66.142997742,0.4189999998,1.7569069862
1133.6374512,,17.625,,,,2.3889074326,,39.807441711,125.15844727,140.32415771,1.7369967699,64.830001831,0.4370000064,1.6990064383
1133.789917,,17.656000137,,,,2.359505415,,36.34280014,132.56108093,148.44514465,1.735052824,62.298999786,0.4379999936,1.702973485
1133.9422607,,17.656000137,,,,2.3299534321,,35.845855713,140.20776367,157.11460876,1.7570464611,60.518001556,0.4390000105,1.6920641661
1134.0947266,,17.656000137,,,,2.3090801239,,37.005779266,145.88166809,163.53277588,1.7860577106,59.360050201,0.415022403,1.7321801186
1134.2470703,,17.656000137,,,,2.3045907021,,39.411556244,147.22407532,164.93719482,1.8100384474,58.173999786,0.4429999888,1.8071634769
1134.3995361,,17.672000885,,,,2.3152589798,,42.884983063,144.13938904,161.5557251,1.8340600729,58.485527039,0.4379951954,1.909209013
1134.5518799,,17.656000137,,,,2.3309292793,,47.029747009,139.81057739,156.69914246,1.8590416908,57.893001556,0.4320000112,1.9960401058
1134.7042236,,17.672000885,,,,2.3421776295,,46.245697021,136.87438965,153.28651428,1.8850239515,57.236000061,0.3729999959,2.020979166
1134.8566895,,17.656000137,,,,2.3476483822,,43.558441162,135.30050659,151.66307068,1.9000272751,57.080001831,0.4129999876,2.0079228878
1135.0090332,,17.672000885,,,,2.3492186069,,40.719501495,134.90504456,151.19381714,1.9170080423,57.268001556,0.4189999998,1.9598830938
1135.161499,,17.656000137,,,,2.34847188,,41.030696869,135.06846619,151.41848755,1.9219784737,57.455001831,0.4009999931,1.8869495392
1135.3138428,,17.672000885,,,,2.3457257748,,40.902191162,135.76199341,152.2182312,1.9129807949,58.361000061,0.4029999971,1.8660513163
1135.4663086,,17.656000137,,,,2.3408236504,,38.528522491,137.14782715,153.67683411,1.9009808302,58.955001831,0.3959999979,1.8981152773
1135.6186523,,17.641000748,,,,2.3354244232,,37.502605438,138.60560608,155.27813721,1.8929823637,59.268001556,0.3899999857,1.9460544586
1135.7711182,,17.656000137,,,,2.3317251205,,39.128303528,139.58131409,156.4034729,1.8819639683,59.111000061,0.3779999912,1.9800672531
1135.9234619,,17.656000137,,,,2.3311545849,,40.499649048,139.67428589,156.56204224,1.8669775724,58.955001831,0.3810000122,2.0080304146
1136.0759277,,17.656000137,,,,2.333984375,,40.277622223,139.00613403,155.72201538,1.8529928923,58.704101563,0.3980016112,2.0269303322
1136.2282715,,17.656000137,,,,2.3375835419,,38.878955841,138.06814575,154.64045715,1.8499840498,57.580001831,0.400000006,1.9979391098
1136.3807373,,17.672000885,,,,2.3421928883,,41.358261108,136.74716187,153.2636261,1.8399903774,56.86057663,0.3829991817,1.9598151445
1136.5330811,,17.672000885,,,,2.3473989964,,47.28074646,135.32754517,151.71905518,1.835996747,56.330001831,0.3819999993,1.8829007149
1136.6855469,,17.656000137,,,,2.3517735004,,47.120422363,134.2587738,150.4541626,1.8339784145,56.424625397,0.3629952073,1.8209711313
1136.8378906,,17.656000137,,,,2.3557164669,,45.21264267,133.21058655,149.32496643,1.8249840736,57.205001831,0.3569999933,1.8090529442
1136.9902344,,17.656000137,,,,2.3583011627,,41.250450134,132.59857178,148.58345032,1.8149936199,58.330001831,0.3549999893,1.8421186209
1137.1427002,,17.656000137,,,,2.3581037521,,41.526870728,132.68484497,148.63310242,1.8110191822,59.455001831,0.3610000014,1.9160792828
1137.2950439,,17.672000885,,,,2.3542656898,,39.808940887,133.65391541,149.73516846,1.81901443,59.830001831,0.3689999878,1.948972702
1137.4475098,,17.656000137,,,,2.346316576,,37.275520325,135.68170166,152.06645203,1.828016758,60.018001556,0.3889999986,1.9319087267
1137.5998535,,17.656000137,,,,2.3382687569,,35.002304077,137.75059509,154.43852234,1.8350208998,60.611000061,0.3720000088,1.8940032721
1137.7523193,,17.656000137,,,,2.3347985744,,36.439502716,138.77217102,155.4727478,1.8480144739,61.298999786,0.3799999952,1.8959903717
1137.9046631,,17.656000137,,,,2.3363876343,,37.06640625,138.28639221,154.98390198,1.854019165,61.393001556,0.3899999857,1.8919855356
1138.0571289,,17.641000748,,,,2.3397843838,,39.183570862,137.36465454,153.97605896,1.8660480976,61.393199921,0.397004813,1.882997632
1138.2094727,,17.656000137,,,,2.3401360512,,37.343502045,137.32783508,153.85871887,1.8860273361,61.643001556,0.4029999971,1.8820223808
1138.3619385,,17.656000137,,,,2.3393032551,,37.029872894,137.56440735,154.1028595,1.9030624628,62.14307785,0.4049943984,1.8960984945
1138.5142822,,17.656000137,,,,2.3403372765,,36.565353394,137.24937439,153.81115723,1.9290465117,62.236000061,0.3980000019,1.9370592833
1138.666748,,17.656000137,,,,2.342247963,,38.030174255,136.77209473,153.24263,1.9580960274,62.768505096,0.3949855864,1.9740576744
1138.8190918,,17.656000137,,,,2.3453297615,,37.687648773,135.84237671,152.33044434,1.9980432987,63.393005371,0.3770000041,1.9980000257
1138.9714355,,17.656000137,,,,2.3481104374,,37.471355438,135.2245636,151.50976563,2.0250449181,63.893005371,0.3740000129,1.9980529547
1139.1239014,,17.656000137,,,,2.3497829437,,38.940402985,134.8460083,151.03076172,2.0530359745,64.236000061,0.3689999878,2.031088829
1139.2762451,,17.625,,,,2.353038311,,39.935245514,133.91949463,150.10205078,2.0680031776,64.767997742,0.3630000055,2.0680000782
1139.4287109,,17.625,,,,2.3552148342,,38.212394714,133.5052948,149.47715759,2.0700192451,65.330001831,0.3619999886,2.0680193901
1139.5810547,,17.625,,,,2.3515791893,,35.469902039,134.27713013,150.53479004,2.0780031681,64.830001831,0.3779999912,2.0759792328
1139.7335205,,17.625,,,,2.3461461067,,36.031974792,135.80900574,152.11026001,2.0800046921,64.579925537,0.3980104029,2.0629856586
1139.8858643,,17.625,,,,2.3424255848,,36.437046051,136.74055481,153.19963074,2.0819904804,64.486000061,0.4110000134,2.0569615364
1140.0383301,,17.625,,,,2.3387608528,,35.840999603,137.64064026,154.27555847,2.0759856701,64.361473083,0.4110056162,2.0329759121
1140.1906738,,17.625,,,,2.3386733532,,34.595554352,137.67935181,154.30830383,2.0699887276,64.955001831,0.4180000126,2.0230128765
1140.3431396,,17.625,,,,2.3415317535,,35.568405151,136.97416687,153.46304321,2.0629663467,65.049179077,0.4240007997,2.031088829
1140.4954834,,17.625,,,,2.3446202278,,37.818908691,136.13792419,152.55334473,2.0490000248,65.267997742,0.4250000119,2.0680625439
1140.6479492,,17.625,,,,2.3482413292,,41.498199463,135.21029663,151.47831726,2.0489904881,65.079750061,0.4259952009,2.1069736481
1140.800293,,17.625,,,,2.3503375053,,40.746795654,134.63467407,150.87770081,2.0450065136,64.767997742,0.4199999869,2.0959486961
1140.9526367,,17.625,,,,2.3498494625,,38.747348785,134.70472717,151.00315857,2.0490064621,64.642997742,0.4280000031,2.0639438629
1141.1051025,,17.625,,,,2.3499867916,,37.090797424,134.76493835,150.97129822,2.05300951,64.674003601,0.4300000072,2.0290384293
1141.2574463,,17.625,,,,2.3509507179,,35.095104218,134.48217773,150.69436646,2.0590000153,65.017997742,0.4300000072,2.0530176163
1141.4099121,,17.625,,,,2.3534429073,,35.779346466,133.85447693,149.96604919,2.0589952469,64.924003601,0.4230000079,2.0640528202
1141.5622559,,17.625,,,,2.3588941097,,35.097808838,132.47662354,148.4201355,2.0569968224,64.205001831,0.425999999,2.085971117
1141.7147217,,17.625,,,,2.36246562,,37.469676971,131.49484253,147.39956665,2.0549664497,63.704479218,0.4249936044,2.0679447651
1141.8670654,,17.625,,,,2.3603937626,,37.745243073,132.03875732,148.0010376,2.040977478,63.049003601,0.4169999957,2.0449616909
1142.0195313,,17.625,,,,2.3521752357,,34.771877289,134.18876648,150.36384583,2.0269351006,62.798698425,0.396004796,2.0209255219
1142.171875,,17.625,,,,2.3387107849,,30.981121063,137.71328735,154.34129333,1.9999423027,62.423999786,0.40200001,1.9899407625
1142.3243408,,17.625,,,,2.3251135349,,29.189836502,141.42930603,158.45483398,1.963937521,62.017250061,0.3930048048,1.9529902935
1142.4766846,,17.625,,,,2.3169965744,,29.952899933,143.65409851,160.95162964,1.9379502535,61.080001831,0.398999989,1.948947072
1142.6291504,,17.625,,,,2.3139519691,,29.887659073,144.52033997,161.92189026,1.9069182873,59.89245224,0.3850047886,1.9159663916
1142.7814941,,17.625,,,,2.3118758202,,28.498247147,145.11538696,162.58375549,1.8729696274,59.205001831,0.3910000026,1.9019726515
1142.93396,,17.625,,,,2.3078393936,,27.408027649,146.2658844,163.88026428,1.8539879322,59.299301147,0.3940039873,1.8849375248
1143.0863037,,17.625,,,,2.3014633656,,28.252029419,148.13040161,165.93936157,1.8489903212,59.673999786,0.398999989,1.8589599133
1143.2386475,,17.625,,,,2.299590826,,29.520282745,148.58964539,166.54589844,1.8430064917,59.673999786,0.3919999897,1.8340432644
1143.3911133,,17.625,,,,2.3053779602,,32.199409485,146.93084717,164.67732239,1.847012043,59.455001831,0.3709999919,1.8612617254
1143.543457,,17.625,,,,2.3145229816,,36.942306519,144.41175842,161.7570343,1.8520144224,59.736000061,0.3770000041,1.9700913429
1143.6959229,,17.625,,,,2.324898243,,39.624023438,141.42556763,158.5118103,1.8610383272,60.205276489,0.3650120199,2.0270335674
1143.8482666,,17.625,,,,2.3354961872,,39.21389389,138.59954834,155.2749176,1.8770288229,60.548999786,0.3799999952,2.0409934521
1144.0007324,,17.625,,,,2.34207654,,36.034526825,136.77706909,153.29853821,1.8950527906,61.299850464,0.3600208163,2.036935091
1144.1530762,,17.625,,,,2.3419082165,,37.5,136.89414978,153.33827209,1.9170273542,62.361000061,0.3860000074,2.0099871159
1144.305542,,17.656000137,,,,2.3400306702,,37.504802704,137.3931427,153.8901062,1.9340360165,62.861480713,0.3710128069,2.001928091
1144.4578857,,17.656000137,,,,2.3398320675,,39.499248505,137.41389465,153.94863892,1.9490128756,63.455001831,0.3869999945,1.9720112085
1144.6103516,,17.672000885,,,,2.3403644562,,39.028522491,137.18997192,153.80227661,1.9570264816,64.361427307,0.3779807687,1.9790695906
1144.7626953,,17.656000137,,,,2.3433616161,,37.997097015,136.40914917,152.92344666,1.9680160284,64.892997742,0.3540000021,2.0080368519
1144.9151611,,17.656000137,,,,2.3474509716,,36.191753387,135.45108032,151.71165466,1.9780288935,64.924003601,0.3849871755,2.0310046673
1145.0675049,,17.718999863,,,,2.3494055271,,37.750499725,134.87301636,151.1436615,1.9900192022,64.924003601,0.3689999878,2.0329871178
1145.2198486,,17.718999863,,,,2.350009203,,38.067554474,134.75003052,150.97273254,2.0020160675,64.205001831,0.3790000081,2.0249936581
1145.3723145,,17.718999863,,,,2.3511054516,,40.906974792,134.48588562,150.65022278,2.0120096207,63.360996246,0.3529999852,2.0210046768
1145.5246582,,17.702999115,,,,2.3527917862,,41.315654755,134.03219604,150.15812683,2.0160031319,63.486003876,0.3580000103,2.0230352879
1145.677124,,17.702999115,,,,2.3549787998,,42.974704742,133.46987915,149.52197266,2.0179951191,64.268547058,0.3599871993,2.0450696945
1145.8294678,,17.733999252,,,,2.3568143845,,45.347156525,132.94927979,148.99159241,2.0159776211,64.955001831,0.3440000117,2.074025631
1145.9819336,,17.718999863,,,,2.357432127,,47.32088089,132.7530365,148.82666016,2.0019953251,64.985847473,0.3329335451,2.0898966789
1146.1342773,,17.733999252,,,,2.3581960201,,50.588443756,132.64677429,148.60435486,1.999992013,64.799003601,0.25,2.0469279289
1146.2867432,,17.641000748,,,,2.3600242138,,47.115543365,132.24372864,148.07719421,1.9949976206,64.829780579,0.1629663706,2.0019040108
1146.4390869,,17.625,,,,2.3629744053,,43.187397003,131.40585327,147.25045776,1.9939903021,64.549003601,0.1209999993,1.9619086981
1146.5914307,,17.406000137,,,,2.3659424782,,42.812400818,130.61717224,146.41744995,1.9879888296,65.080001831,0.1340000033,1.904995203
1146.7437744,,17.375,,,,2.3670635223,,42.438625336,130.37901306,146.10687256,1.9809887409,64.736274719,0.1190120131,1.9019846916
1146.8962402,,17.406000137,,,,2.3685145378,,43.218200684,130.0705719,145.69874573,1.9669728279,64.455001831,0.1169999987,1.8829952478
1147.048584,,17.343999863,,,,2.3722996712,,42.718025208,129.16912842,144.66082764,1.9499800205,64.330101013,0.1189984009,1.8800344467
1147.2010498,,17.358999252,,,,2.3749239445,,41.500701904,128.45532227,143.94007874,1.9249454737,63.393005371,0.1180000007,1.9231520891
1147.3533936,,17.343999863,,,,2.3738548756,,41.935546875,128.69747925,144.23623657,1.8909687996,62.236927032,0.1229960024,2.0180888176
1147.5058594,,17.375,,,,2.3686058521,,38.872795105,130.07678223,145.695755,1.8519343138,60.111000061,0.1169999987,2.1290256977
1147.6582031,,17.358999252,,,,2.3601691723,,37.500648499,132.1282959,148.06164551,1.8109391928,58.393001556,0.1209999993,2.1449487209
1147.8106689,,17.375,,,,2.3526101112,,37.907550812,133.99581909,150.20707703,1.7729535103,57.111000061,0.2150000036,2.1129341125
1147.9630127,,17.391000748,,,,2.3486821651,,38.876449585,135.04341125,151.35089111,1.7439599037,55.705001831,0.1539999992,2.071903944
1148.1154785,,17.358999252,,,,2.346298933,,39.773937225,135.70233154,152.0471344,1.7189551592,55.173999786,0.1209999993,2.0119166374
1148.2678223,,17.358999252,,,,2.3428640366,,35.375598907,136.56152344,153.06083679,1.6909646988,55.080001831,0.123999998,1.9599472284
1148.4202881,,17.327999115,,,,2.3401443958,,35.750850677,137.34161377,153.86016846,1.6689631939,55.830001831,0.1199999973,1.9269936085
1148.5726318,,17.343999863,,,,2.3391363621,,36.283802032,137.59324646,154.17204285,1.6459856033,56.205001831,0.123999998,1.9229791164
1148.7249756,,17.343999863,,,,2.3377640247,,38.028621674,137.98675537,154.57562256,1.6369935274,55.580501556,0.1289959848,1.9099814892
1148.8774414,,17.358999252,,,,2.3361628056,,35.062950134,138.3719635,155.0491333,1.6289871931,55.361000061,0.1299999952,1.8869695663
1149.0297852,,17.375,,,,2.3344094753,,35.029720306,138.82774353,155.57234192,1.6209959984,54.830425262,0.1200080067,1.8679847717
1149.182251,,17.375,,,,2.3329949379,,33.439899445,139.20848083,156.00860596,1.6160000563,54.923999786,0.123999998,1.8490047455
1149.3345947,,17.391000748,,,,2.3335499763,,34.624698639,139.1096344,155.83708191,1.6159976721,55.14282608,0.1349911988,1.8520032167
1149.4870605,,17.422000885,,,,2.3336453438,,34.246845245,139.0450592,155.81570435,1.6130160093,55.143001556,0.1270000041,1.8559695482
1149.6394043,,17.375,,,,2.3288872242,,32.278621674,140.43452454,157.27946472,1.6230176687,55.455001831,0.1169999987,1.8369743824
1149.7918701,,17.406000137,,,,2.3217008114,,30.795473099,142.31497192,159.49465942,1.6340287924,55.923999786,0.1180000007,1.8209840059
1149.9442139,,17.422000885,,,,2.3172185421,,29.847602844,143.57545471,160.88171387,1.6520239115,56.173999786,0.1169999987,1.8110831976
1150.0966797,,17.422000885,,,,2.3163225651,,32.096607208,143.82260132,161.15908813,1.6670336723,56.548999786,0.1180000007,1.8630529642
1150.2490234,,17.422000885,,,,2.3198540211,,33.721004486,142.80690002,160.06254578,1.6880480051,56.955001831,0.1169999987,1.896040082
1150.4014893,,17.406000137,,,,2.3265447617,,34.969402313,141.03739929,158.00033569,1.7180529833,57.830001831,0.1190000027,1.9210256338
1150.553833,,17.437999725,,,,2.3328356743,,35.215747833,139.30503845,156.07698059,1.7510592937,59.048999786,0.1169999987,1.9370353222
1150.7062988,,17.468999863,,,,2.3373701572,,33.189853668,138.01300049,154.70315552,1.7880592346,60.173999786,0.1169999987,1.959097743
1150.8586426,,17.406000137,,,,2.3407742977,,34.348155975,137.18626404,153.6831665,1.8250881433,61.518001556,0.1169999987,2.0200767517
1151.0109863,,17.406000137,,,,2.3435087204,,36.939350128,136.38490295,152.86244202,1.8800247908,62.298374176,0.1169999987,2.0679736137
1151.1634521,,17.406000137,,,,2.3437907696,,38.627853394,136.2817688,152.78552246,1.9110432863,63.174003601,0.1280000061,2.0349440575
