DEPT,LITHOLOGY_GEOLINK,CALI,DRHO,NPHI,RHOB,PEF,GR,DTC,DTS,RDEP,SP,RSHA,RMED
3978.1245117,4.0,8.8030004501,-0.278899997,0.1999000013,2.4210000038,45.846000671,44.409999847,87.923995972,156.69688416,10.493000031,158.70100403,4.5749998093,8.0039997101
3978.2495117,2.0,8.8079996109,-0.289499998,0.2053000033,2.4240000248,45.660999298,41.499000549,86.779998779,156.09048462,10.126999855,158.86500549,4.6009998322,7.7170000076
3978.3745117,2.0,8.8109998703,-0.298000008,0.2118999958,2.4249999523,45.702999115,39.868999481,86.349998474,154.78720093,8.9969997406,158.91700745,4.1009998322,7.0549998283
3978.4995117,2.0,8.8109998703,-0.305500001,0.2184000015,2.4260001183,46.074001312,39.201999664,87.011001587,153.43125916,7.2960000038,158.96299744,3.3059999943,6.3410000801
3978.6245117,4.0,8.8109998703,-0.312299997,0.2247000039,2.4260001183,46.625999451,42.437999725,88.480003357,152.90992737,6.243999958,159.13299561,2.5739998817,5.8779997826
3978.7495117,4.0,8.8109998703,-0.318300009,0.2305999994,2.4270000458,47.043998718,47.930999756,90.376998901,153.04206848,5.5669999123,159.58900452,2.2160000801,5.7350001335
3978.8745117,4.0,8.8109998703,-0.32159999,0.2361000031,2.4300000668,47.044998169,52.638999939,92.237998962,153.72720337,5.0929999352,160.51400757,2.0859999657,5.5929999352
3978.9995117,4.0,8.8109998703,-0.321399987,0.2407000065,2.4330000877,46.604999542,55.009998322,93.787002563,155.05093384,4.7129998207,161.52000427,2.0390000343,5.5700001717
3979.1242676,4.0,8.8109998703,-0.317299992,0.2434999943,2.4340000153,45.923999786,55.723999023,94.925003052,156.79598999,4.4010000229,162.06799316,2.0429999828,5.5469999313
3979.2492676,4.0,8.8109998703,-0.309100002,0.2449000031,2.4349999428,45.26599884,55.317001343,95.571998596,158.83876038,4.2270002365,162.48199463,2.0829999447,5.5279998779
3979.3742676,4.0,8.8100004196,-0.297399998,0.2451999933,2.4340000153,44.835998535,54.308998108,96.041999817,160.94218445,4.126999855,163.08099365,2.1429998875,5.5120000839
3979.4992676,4.0,8.8070001602,-0.285100013,0.2448000014,2.4300000668,44.65599823,54.187999725,96.492996216,162.70610046,4.0700001717,164.022995,2.1830000877,5.498000145
3979.6245117,4.0,8.7969999313,-0.277500004,0.2442000061,2.4240000248,44.362998962,55.160999298,96.613998413,163.8762207,4.0419998169,164.8480072,2.1840000153,5.4869999886
3979.7495117,4.0,8.7810001373,-0.275299996,0.2434999943,2.4159998894,43.708999634,56.486000061,96.334999084,164.65576172,4.0320000648,165.03900146,2.1610000134,5.4770002365
3979.8740234,4.0,8.7629995346,-0.27700001,0.2425999939,2.4070000648,42.77299881,56.097999573,95.865997314,164.92114258,4.0269999504,165.42599487,2.132999897,5.4689998627
3979.9992676,4.0,8.7440004349,-0.280099988,0.2416999936,2.3980000019,41.811000824,54.500999451,95.674003601,164.99429321,4.0229997635,165.92100525,2.117000103,5.4600000381
3980.1242676,4.0,8.7299995422,-0.281599998,0.2412,2.3900001049,41.152000427,53.993000031,95.919998169,165.04542542,4.0250000954,166.03999329,2.118999958,5.4520001411
3980.2487793,4.0,8.7209997177,-0.280600011,0.2410999984,2.385999918,40.966999054,54.450000763,96.277992249,165.16705322,4.0310001373,165.04100037,2.1240000725,5.4450001717
3980.3737793,5.0,8.7189998627,-0.280900002,0.2416000068,2.3849999905,40.64799881,55.748001099,96.324996948,165.41949463,4.0359997749,163.25500488,2.1270000935,5.4369997978
3980.4990234,5.0,8.718000412,-0.284200013,0.2430000007,2.3849999905,40.012001038,57.931999207,96.051002502,166.19035339,4.0329999924,162.02099609,2.138999939,5.4279999733
3980.6240234,5.0,8.718000412,-0.289700001,0.2451999933,2.3880000114,39.263000488,60.810001373,95.82800293,167.14904785,4.0229997635,160.99499512,2.1670000553,5.4190001488
3980.7490234,5.0,8.718000412,-0.295399994,0.2479999959,2.3910000324,38.714000702,60.98400116,95.797996521,168.16862488,3.9990000725,160.12399292,2.2119998932,5.4079999924
3980.8740234,5.0,8.718000412,-0.298200011,0.2509000003,2.3949999809,38.685001373,59.388999939,95.927001953,169.21385193,3.9649999142,159.63000488,2.2509999275,5.3920001984
3980.9987793,4.0,8.718000412,-0.2958,0.2536000013,2.4000000954,39.416999817,57.692001343,96.416000366,170.11357117,3.9319999218,160.29400635,2.2590000629,5.3759999275
3981.1237793,4.0,8.718000412,-0.290699989,0.2558000088,2.4049999714,40.300998688,57.158000946,97.105010986,170.48554993,3.9070000648,161.58900452,2.2409999371,5.381000042
3981.2487793,4.0,8.718000412,-0.2852,0.2574000061,2.4089999199,40.98400116,57.465000153,97.694999695,170.65759277,3.888999939,162.602005,2.2049999237,5.388999939
3981.3737793,4.0,8.718000412,-0.281100005,0.2583999932,2.4140000343,41.39799881,57.622001648,98.024002075,170.68244934,3.8789999485,162.90400696,2.1659998894,5.3400001526
3981.4987793,4.0,8.718000412,-0.279399991,0.2585999966,2.4179999828,41.77399826,57.699001312,98.172996521,170.61621094,3.8729999065,162.36999512,2.1370000839,5.234000206
3981.6237793,4.0,8.718000412,-0.280200005,0.2574999928,2.4230000973,42.935001373,57.881000519,98.221000671,170.54077148,3.8710000515,161.19400024,2.1319999695,5.1430001259
3981.7487793,4.0,8.7159996033,-0.283399999,0.2551000118,2.4289999008,45.872001648,58.229000092,98.038002014,170.52493286,3.8710000515,160.09300232,2.1449999809,5.3130002022
3981.8737793,4.0,8.7110004425,-0.288199991,0.2517000139,2.4349999428,49.580001831,58.562000275,97.114997864,170.5098877,3.875,159.36599731,2.1740000248,5.484000206
3981.9985352,4.0,8.7030000687,-0.294499993,0.2488999963,2.4430000782,52.816001892,57.659000397,95.848999023,170.32289124,3.8919999599,159.02900696,2.2109999657,5.6129999161
3982.1235352,4.0,8.6929998398,-0.301400006,0.247299999,2.4509999752,54.527999878,56.006000519,94.858001709,170.0032959,3.9179999828,159.29899597,2.2430000305,5.7150001526
3982.2485352,4.0,8.6859998703,-0.307700008,0.2466000021,2.4570000172,54.152999878,55.472999573,94.717002869,169.44773865,3.9340000153,160.34100342,2.253000021,5.7600002289
3982.376709,4.0,8.6859998703,-0.310600013,0.2459000051,2.4619998932,52.974998474,56.119998932,95.156005859,168.60733032,3.9419999123,162.07400513,2.246999979,5.5380001068
3982.5014648,4.0,8.6929998398,-0.309799999,0.2442999929,2.4639999866,52.345001221,56.847000122,95.830001831,167.66094971,3.9319999218,162.99299622,2.236000061,5.3150000572
3982.6264648,4.0,8.6999998093,-0.306699991,0.2412,2.4660000801,52.053001404,55.347999573,96.566009521,167.19387817,3.8800001144,162.33299255,2.2200000286,5.478000164
3982.7485352,4.0,8.7010002136,-0.301999986,0.2379000038,2.4670000076,51.806999207,52.069000244,97.48500061,166.8187561,3.7939999104,160.65499878,2.1940000057,5.7769999504
3982.8735352,4.0,8.6909999847,-0.296299994,0.2353000045,2.4679999352,51.338001251,50.576000214,98.631996155,166.55410767,3.75,158.69000244,2.1480000019,5.8629999161
3982.998291,4.0,8.6649999619,-0.290899992,0.2339999974,2.4700000286,50.571998596,50.419998169,100.03900146,166.39151001,3.7369999886,157.24099731,2.0769999027,5.4580001831
3983.1262207,4.0,8.6219997406,-0.286799997,0.2340999991,2.4670000076,49.573001862,50.956001282,101.43399811,166.2739563,3.7460000515,157.6210022,2.003000021,5.0520000458
3983.2514648,4.0,8.5729999542,-0.284000009,0.2351000011,2.4579999447,48.479999542,51.564998627,102.7230072,166.14102173,3.7690000534,160.37800598,1.94599998,5.126999855
3983.3764648,4.0,8.5240001678,-0.282200009,0.2354000062,2.4440000057,47.334999084,52.231998444,104.08799744,166.01472473,3.8020000458,163.49899292,1.9140000343,5.2769999504
3983.5009766,4.0,8.4829998016,-0.280299991,0.2345000058,2.4279999733,46.152999878,51.923999786,105.42199707,165.92326355,3.8239998817,165.54200745,1.9029999971,5.4790000916
3983.6259766,4.0,8.4549999237,-0.276899993,0.2326000035,2.4149999619,44.930000305,51.041000366,106.48300171,165.89463806,3.8399999142,165.7539978,1.8980000019,5.751999855
3983.7512207,4.0,8.4420003891,-0.270500004,0.2307000011,2.4070000648,43.657001495,50.696998596,107.25100708,166.04182434,3.8740000725,164.47099304,1.8980000019,6.0250000954
3983.8762207,4.0,8.4379997253,-0.263200015,0.2301000059,2.4059998989,42.340999603,51.5,107.87599945,166.5332489,3.9400000572,161.82400513,1.9110000134,6.271999836
3984.0012207,4.0,8.4390001297,-0.257600009,0.2324000001,2.4070000648,41.026000977,53.125,108.52899933,167.20452881,4.0279998779,159.77900696,1.9409999847,6.5180001259
3984.1262207,5.0,8.4420003891,-0.254700005,0.236499995,2.4089999199,39.736000061,55.895000458,109.28900146,167.96051025,4.1669998169,158.47399902,1.9809999466,6.507999897
3984.2512207,5.0,8.4469995499,-0.254900008,0.2407999933,2.4089999199,38.490001678,59.256999969,110.10900116,168.6975708,4.3319997787,157.66900635,2.0090000629,6.2859997749
3984.3759766,5.0,8.4510002136,-0.257600009,0.2440000027,2.4049999714,37.316001892,61.669998169,110.81500244,169.27934265,4.5409998894,157.13000488,1.9910000563,6.0949997902
3984.5009766,5.0,8.4510002136,-0.263099998,0.2443999946,2.3970000744,36.355998993,62.863998413,110.97000122,169.62867737,4.7940001488,157.98800659,1.9379999638,6.1449999809
3984.6259766,5.0,8.4429998398,-0.271899998,0.2410999984,2.3819999695,35.537998199,62.673000336,110.74299622,169.83810425,5.0929999352,160.21800232,1.8730000257,6.1950001717
3984.7509766,2.0,8.4239997864,-0.283800006,0.2338999957,2.3599998951,34.787998199,58.779998779,110.00099945,170.04200745,5.5050001144,161.84100342,1.8200000525,6.8509998322
3984.8759766,2.0,8.392999649,-0.298299998,0.2251999974,2.3299999237,34.076999664,52.348999023,108.84100342,170.19570923,5.9959998131,161.51800537,1.7999999523,7.8029999733
3985.0009766,2.0,8.3540000916,-0.314300001,0.2154999971,2.2899999619,33.417999268,46.24200058,107.47499847,170.22177124,6.5910000801,158.82299805,1.8320000172,9.1770000458
3985.1259766,2.0,8.3129997253,-0.329299986,0.205400005,2.2409999371,32.868000031,40.587001801,106.2049942,170.10261536,7.2699999809,154.59700012,1.9179999828,11.93999958
3985.2509766,2.0,8.2779998779,-0.341899991,0.1951999962,2.1900000572,32.48400116,35.497001648,105.03299713,169.83528137,8.017999649,151.75300598,2.013999939,14.703000069
3985.3757324,2.0,8.248000145,-0.352299988,0.1859000027,2.1410000324,32.22600174,31.323999405,103.67199707,168.9957428,8.8330001831,150.48199463,2.0869998932,16.066999435
3985.5007324,2.0,8.2229995728,-0.360399991,0.1785999984,2.1019999981,32.040000916,27.875999451,102.15100098,167.69355774,9.7010002136,150.04200745,2.1150000095,17.069999695
3985.6257324,1.0,8.1990003586,-0.3662,0.1743000001,2.0769999027,31.861999512,27.368999481,100.77799988,166.48445129,10.605999947,149.91900635,2.0940001011,16.934000015
3985.7507324,1.0,8.1789999008,-0.369500011,0.1729000062,2.0690000057,31.621999741,28.843999863,99.916000366,165.46853638,11.536000252,149.71400452,2.0469999313,14.734999657
3985.8757324,1.0,8.1649999619,-0.371199995,0.1736000031,2.0750000477,31.271999359,30.688999176,99.460998535,164.64942932,12.244000435,148.94200134,2.0209999084,12.534999847
3986.0007324,1.0,8.1579999924,-0.372799993,0.1746000051,2.0840001106,30.902999878,31.594999313,98.926002502,164.1275177,12.524000168,147.71000671,2.0190000534,13.468999863
3986.1257324,1.0,8.1560001373,-0.374199986,0.1740999967,2.0899999142,30.583000183,31.816999435,98.222999573,163.80549622,12.489999771,146.81399536,2.0280001163,14.682999611
3986.2504883,1.0,8.1560001373,-0.374900013,0.172299996,2.0899999142,30.353000641,31.729999542,97.442001343,163.3336792,12.267000198,146.41499329,2.0329999924,15.645000458
3986.3754883,1.0,8.156999588,-0.374500006,0.1703000069,2.0829999447,30.229000092,31.476999283,96.730003357,162.73326111,11.940999985,146.54200745,2.0230000019,16.332000732
3986.5004883,1.0,8.1630001068,-0.372099996,0.1688999981,2.0720000267,30.225000381,31.909000397,96.128997803,162.01087952,11.782999992,147.14700317,1.9960000515,16.913999557
3986.6254883,1.0,8.1750001907,-0.368400007,0.1689999998,2.0639998913,30.309999466,33.312000275,95.472999573,161.17260742,11.888999939,148.30400085,1.9609999657,15.034999847
3986.7504883,1.0,8.1940002441,-0.365399987,0.170599997,2.0620000362,30.471000671,35.26599884,94.856002808,160.35502625,12.177000046,150.35899353,1.925999999,13.156000137
3986.8757324,1.0,8.2139997482,-0.36469999,0.1723999977,2.0629999638,30.653999329,36.083999634,94.650001526,159.82723999,12.553999901,152.29400635,1.9029999971,12.782999992
3987.0007324,1.0,8.232000351,-0.367399991,0.173299998,2.0659999847,30.777999878,36.236999512,94.964996338,159.43354797,12.982000351,153.1000061,1.8999999762,13.401000023
3987.1252441,1.0,8.2430000305,-0.37349999,0.1727000028,2.0650000572,30.747999191,34.793998718,95.612998962,159.09355164,13.380000114,152.24899292,1.9149999619,14.262000084
3987.2502441,1.0,8.2489995956,-0.380699992,0.1709000021,2.0559999943,30.655000687,31.88599968,96.017997742,158.78921509,13.73900032,150.53300476,1.9229999781,16.36300087
3987.3754883,1.0,8.2530002594,-0.385600001,0.1683000028,2.0420000553,30.73800087,28.472000122,96.100006104,158.59759521,14.112999916,149.1000061,1.9099999666,18.462999344
3987.5,1.0,8.2589998245,-0.388000011,0.1659000069,2.0280001163,30.966999054,26.482000351,96.406005859,158.98745728,14.642000198,148.102005,1.8819999695,19.318000793
3987.625,1.0,8.263999939,-0.387699991,0.164199993,2.0169999599,31.232000351,25.590000153,97.126998901,159.38122559,15.288999557,147.44799805,1.8539999723,19.704000473
3987.7502441,1.0,8.2700004578,-0.385100007,0.1636999995,2.0099999905,31.402999878,25.304000854,98.302001953,159.70831299,15.798000336,147.1190033,1.8450000286,19.775999069
3987.8752441,1.0,8.2760000229,-0.381399989,0.164199993,2.010999918,31.423000336,25.465999603,99.593002319,159.97647095,16.197000504,147.22799683,1.8569999933,19.072000504
3988.0002441,1.0,8.2810001373,-0.378600001,0.1656000018,2.0169999599,31.427999496,26.068000793,100.49699402,160.23419189,16.451999664,148.44500732,1.8700000048,18.368000031
3988.125,1.0,8.2840003967,-0.377999991,0.1680999994,2.0269999504,31.48500061,27.172000885,101.13499451,160.50698853,16.500999451,149.87399292,1.8730000257,17.502000809
3988.25,1.0,8.2810001373,-0.379400015,0.1712000072,2.0390000343,31.565000534,28.659000397,101.62400055,160.7124939,16.391000748,150.68600464,1.8669999838,16.607999802
3988.375,1.0,8.2740001678,-0.382400006,0.1747000068,2.0510001183,31.625999451,29.413000107,102.08399963,160.84197998,16.0189991,150.82800293,1.8580000401,15.770999908
3988.5,1.0,8.265999794,-0.386000007,0.1779000014,2.0620000362,31.631999969,29.721000671,102.51799774,160.79208374,15.486000061,150.50700378,1.8600000143,15.015000343
3988.625,1.0,8.263999939,-0.388799995,0.1800000072,2.0710000992,31.684000015,29.778999329,102.83399963,160.50582886,14.956999779,149.94500732,1.8760000467,14.258999825
3988.75,1.0,8.2760000229,-0.388999999,0.1801999956,2.0750000477,31.684000015,29.725000381,103.02500153,160.01269531,14.534000397,149.19700623,1.9010000229,14.755999565
3988.875,1.0,8.2939996719,-0.386000007,0.1779000014,2.0769999027,31.530000687,29.594999313,102.86598969,159.47253418,14.18500042,148.57099915,1.92900002,15.288999557
3989.0,1.0,8.3129997253,-0.379799992,0.1750999987,2.0780000687,31.225000381,30.385000229,102.42300415,159.01586914,13.980999947,148.55999756,1.9609999657,15.034999847
3989.1247559,1.0,8.3299999237,-0.371100008,0.1729000062,2.0799999237,30.826999664,31.63599968,101.7480011,158.65603638,13.850000381,149.44900513,2.0,14.090999603
3989.2497559,1.0,8.3389997482,-0.362100005,0.1715999991,2.0859999657,30.416999817,32.937999725,100.91500092,158.41111755,13.701999664,151.24200439,2.0650000572,13.336000443
3989.3747559,1.0,8.3420000076,-0.354099989,0.1710000038,2.0969998837,30.087999344,34.153999329,99.944999695,158.23268127,13.513999939,153.38499451,2.1549999714,14.361000061
3989.4997559,1.0,8.343000412,-0.346500009,0.1708000004,2.1080000401,29.825000763,35.187000275,98.961997986,157.8399353,13.312999725,154.86999512,2.2630000114,15.387000084
3989.6247559,1.0,8.343000412,-0.339599997,0.1709000021,2.118999958,29.625999451,35.345001221,98.277999878,157.34936523,13.204000473,155.56399536,2.3729999065,15.390000343
3989.7497559,1.0,8.343000412,-0.333799988,0.1714999974,2.1300001144,29.493999481,34.923000336,98.108001709,157.0378418,13.156000137,155.6309967,2.4639999866,14.857000351
3989.8747559,1.0,8.343000412,-0.328700006,0.1728000045,2.138999939,29.431999207,34.72700119,98.277999878,156.90846252,13.18900013,155.20799255,2.5220000744,14.286000252
3989.9997559,1.0,8.343000412,-0.321999997,0.1745000035,2.1470000744,29.444000244,34.778999329,98.646003723,157.04161072,13.286999702,154.227005,2.5620000362,13.579000473
3990.1245117,1.0,8.343000412,-0.31279999,0.175699994,2.1519999504,29.436000824,34.848999023,98.839004517,157.57435608,13.395999908,153.32000732,2.5969998837,12.871999741
3990.2495117,1.0,8.343000412,-0.30340001,0.1755000055,2.1549999714,29.379999161,34.555000305,98.836997986,158.18763733,13.425000191,153.11599731,2.631000042,13.243000031
3990.3745117,1.0,8.343000412,-0.295399994,0.1743000001,2.1559998989,29.299999237,33.970001221,98.633003235,158.59371948,13.388999939,153.69799805,2.6610000134,13.920000076
3990.4995117,1.0,8.343000412,-0.290199995,0.1720999926,2.1570000648,29.246999741,32.369998932,98.288009644,158.83940125,13.359999657,155.11799622,2.6900000572,14.557999611
3990.6245117,1.0,8.343000412,-0.287800014,0.1693000048,2.1570000648,29.284999847,30.068000793,97.882003784,158.8596344,13.333000183,157.10800171,2.7249999046,15.121999741
3990.7495117,1.0,8.343000412,-0.28639999,0.1662999988,2.1619999409,29.427000046,28.922000885,97.555999756,158.63005066,13.270000458,157.96200562,2.757999897,15.68599987
3990.8747559,1.0,8.343000412,-0.286000013,0.165199995,2.1730000973,29.611000061,30.603000641,97.199996948,158.30090332,13.130999565,156.04899597,2.7790000439,15.109999657
3990.9992676,1.0,8.343000412,-0.287999988,0.167899996,2.1870000362,29.868000031,34.369998932,96.691001892,157.90621948,12.93599987,153.6519928,2.7899999619,14.411999702
3991.1242676,2.0,8.343000412,-0.293000013,0.173299998,2.2030000687,30.233999252,37.444000244,96.140991211,157.54605103,12.855999947,151.71400452,2.8039999008,13.880999565
3991.2492676,2.0,8.343000412,-0.300300002,0.1799000055,2.2160000801,30.74200058,40.136001587,95.797996521,157.3163147,12.838000298,150.59399414,2.8389999866,13.541999817
3991.3745117,2.0,8.343000412,-0.307399988,0.185800001,2.2249999046,31.482000351,41.981998444,95.771003723,157.13742065,12.852000237,150.10499573,2.8770000935,13.196000099
3991.4990234,2.0,8.3439998627,-0.310099989,0.1887000054,2.2309999466,32.373001099,42.861000061,96.233001709,156.80473328,12.881999969,151.75799561,2.8900001049,12.62100029
3991.6240234,2.0,8.3479995728,-0.304800004,0.1854999959,2.2379999161,33.049999237,42.895000458,96.136001587,156.17340088,12.914999962,155.01899719,2.9130001068,12.045999527
3991.7492676,2.0,8.357000351,-0.292100012,0.1767999977,2.2479999065,33.47700119,39.907001495,94.388999939,154.83259583,12.843999863,157.75500488,3.0269999504,12.961999893
3991.8742676,1.0,8.3699998856,-0.274800003,0.1670999974,2.2599999905,33.771999359,35.205001831,91.237007141,152.52845764,12.713000298,158.55900574,3.3289999962,14.921999931
3991.9987793,1.0,8.3850002289,-0.258399993,0.1597000062,2.2709999084,34.189998627,32.363998413,87.487007141,149.96925354,12.597999573,156.95399475,3.7669999599,16.597000122
3992.1237793,1.0,8.3940000534,-0.2509,0.1564999968,2.2760000229,34.686000824,31.736000061,85.004997253,147.76341248,12.512000084,154.2250061,4.0469999313,16.656999588
3992.2490234,1.0,8.3970003128,-0.251100004,0.1580000073,2.2739999294,34.909000397,32.366001129,84.293998718,145.89651489,12.44299984,152.22099304,4.0180001259,16.718000412
3992.3740234,1.0,8.3970003128,-0.253600001,0.1636999995,2.2690000534,34.820999146,32.710998535,86.163002014,145.35412598,12.378000259,150.58500671,3.6689999104,15.626999855
3992.4990234,1.0,8.4020004272,-0.254500002,0.1696999967,2.2630000114,34.511001587,32.842998505,89.356002808,145.49516296,12.317000389,149.52999878,3.1129999161,14.06799984
3992.6240234,1.0,8.4149999619,-0.252499998,0.174999997,2.2590000629,34.15599823,33.411998749,92.727996826,146.55717468,12.213999748,149.44099426,2.5999999046,12.836999893
3992.7490234,1.0,8.4390001297,-0.249200001,0.1790000051,2.257999897,33.987998962,34.333000183,95.011001587,148.50660706,12.076999664,150.65899658,2.3369998932,12.479999542
3992.8740234,1.0,8.468000412,-0.246800005,0.181400001,2.2590000629,33.810001373,35.473999023,95.833000183,150.98434448,11.944000244,151.53500366,2.257999897,12.123000145
3992.9987793,1.0,8.4949998856,-0.244499996,0.1823000014,2.257999897,33.340000153,36.720001221,95.903999329,152.88356018,11.857999802,151.36999512,2.3099999428,12.583000183
3993.1237793,1.0,8.5150003433,-0.240999997,0.182099998,2.2539999485,32.636001587,38.046001434,95.958999634,154.29403687,11.809000015,150.875,2.4539999962,13.204999924
3993.2487793,1.0,8.5260000229,-0.235499993,0.1817000061,2.246999979,31.826000214,38.625,96.138999939,155.1910553,11.861000061,150.10800171,2.6640000343,13.772000313
3993.3737793,1.0,8.529999733,-0.228200004,0.1818999946,2.2379999161,31.045000076,38.738998413,96.377998352,155.55770874,11.975999832,148.93800354,2.9110000134,14.255999565
3993.4987793,1.0,8.529999733,-0.221300006,0.1831,2.2320001125,30.253000259,38.944999695,96.616996765,155.56651306,12.142000198,147.28399658,3.135999918,14.739999771
3993.6237793,1.0,8.529999733,-0.217299998,0.1850000024,2.2320001125,29.454999924,39.612998962,96.962997437,155.62309265,12.350999832,146.68699646,3.3190000057,13.968000412
3993.7487793,1.0,8.529999733,-0.215900004,0.1860000044,2.2369999886,28.690000534,40.611000061,97.527992249,155.74383545,12.588999748,147.17700195,3.4519999027,13.140999794
3993.8735352,1.0,8.529999733,-0.216299996,0.1854999959,2.243999958,28.0,40.777000427,98.226997375,155.9372406,12.762000084,148.52200317,3.5450000763,13.187000275
3993.9985352,1.0,8.529999733,-0.216999993,0.1838999987,2.2490000725,27.417999268,40.526000977,98.841003418,156.20274353,12.901000023,150.25999451,3.618999958,14.041999817
3994.1235352,1.0,8.529999733,-0.217199996,0.1819999963,2.2509999275,26.954000473,39.979000092,99.043998718,156.46992493,12.954000473,151.66999817,3.6809999943,14.812999725
3994.2519531,1.0,8.529999733,-0.216199994,0.1808000058,2.2509999275,26.603000641,39.223999023,98.831001282,156.65254211,12.913999557,150.84599304,3.7139999866,14.626000404
3994.3764648,1.0,8.529999733,-0.214399993,0.1807000041,2.2509999275,26.295999527,38.361999512,98.123001099,156.70439148,12.803999901,148.772995,3.7039999962,14.43999958
3994.5014648,1.0,8.529999733,-0.211899996,0.1809999943,2.253000021,26.020000458,37.696998596,97.23400116,156.80004883,12.619999886,147.22399902,3.6510000229,14.343000412
3994.6235352,1.0,8.529999733,-0.208800003,0.181400001,2.257999897,25.773000717,37.160999298,96.194000244,156.95404053,12.388999939,146.60400391,3.5739998817,14.295999527
3994.7485352,1.0,8.529999733,-0.205599993,0.1821999997,2.2669999599,25.565000534,37.159000397,94.996002197,157.11639404,12.118000031,146.89599609,3.4909999371,14.093999863
3994.873291,1.0,8.529999733,-0.202900007,0.1835999936,2.2769999504,25.448999405,37.624000549,93.777000427,157.2273407,11.815999985,147.94099426,3.4170000553,13.291999817
3995.0014648,2.0,8.529999733,-0.2016,0.1862999946,2.2869999409,25.424999237,38.418998718,93.541999817,157.24546814,11.489999771,148.77999878,3.3310000896,12.489999771
3995.1264648,2.0,8.529999733,-0.201499999,0.1898999959,2.2929999828,25.462999344,39.428001404,93.883003235,157.11911011,11.145999908,149.3710022,3.2170000076,11.901000023
3995.2514648,2.0,8.529999733,-0.201100007,0.193599999,2.2969999313,25.534000397,40.60900116,94.5470047,156.82473755,10.786999702,149.88699341,3.0610001087,11.376999855
3995.3762207,2.0,8.529999733,-0.199000001,0.1969999969,2.2999999523,25.631000519,41.306999207,95.093002319,156.46589661,10.425000191,149.80299377,2.8659999371,11.222999573
3995.5012207,2.0,8.529999733,-0.194299996,0.1999000013,2.3029999733,25.798999786,41.665000916,95.335998535,156.09332275,10.059000015,148.35400391,2.6610000134,11.826000214
3995.6262207,2.0,8.529999733,-0.189099997,0.2021999955,2.3099999428,26.228000641,42.092998505,95.389007568,155.73756409,9.7629995346,145.73100281,2.4719998837,12.42800045
3995.7512207,2.0,8.529999733,-0.186100006,0.2034000009,2.3199999332,26.857999802,42.98500061,95.425003052,155.4216156,9.607000351,144.9980011,2.3050000668,11.850000381
3995.8762207,2.0,8.529999733,-0.186100006,0.2029000074,2.3299999237,27.576000214,44.223999023,95.658996582,155.19604492,9.5550003052,146.31599426,2.1630001068,11.123999596
3996.0012207,2.0,8.529999733,-0.188199997,0.2012999952,2.3389999866,28.26499939,44.595001221,96.052001953,155.06034851,9.5469999313,148.31199646,2.0550000668,10.899000168
3996.1262207,2.0,8.529999733,-0.190099999,0.1993999928,2.3450000286,28.823999405,44.474998474,96.445999146,155.07130432,9.5640001297,149.56500244,1.996999979,11.284000397
3996.2509766,2.0,8.529999733,-0.189099997,0.1978999972,2.3489999771,29.177000046,44.291999817,96.656997681,155.20840454,9.6079998016,149.23100281,1.9919999838,11.664999962
3996.3759766,2.0,8.529999733,-0.187600002,0.1970999986,2.3529999256,29.611999512,44.270000458,96.660003662,155.38397217,9.6780004501,149.64300537,2.0130000114,11.638999939
3996.5009766,2.0,8.529999733,-0.188600004,0.1975000054,2.3570001125,30.045999527,44.348999023,96.473999023,155.54425049,9.7709999084,150.42100525,2.0399999619,11.612999916
3996.6259766,2.0,8.529999733,-0.192599997,0.1991000026,2.361000061,30.218000412,44.305999756,96.227996826,155.62583923,9.9879999161,149.57299805,2.0629999638,11.605999947
3996.7509766,2.0,8.529999733,-0.198699996,0.2009000033,2.3619999886,30.034999847,44.195999146,96.083999634,155.54112244,10.272000313,147.32400513,2.0789999962,11.61400032
3996.8759766,2.0,8.529999733,-0.2051,0.2016000003,2.361000061,29.792999268,43.118000031,96.141998291,155.33578491,10.508000374,145.10400391,2.1029999256,11.741000175
3997.0009766,2.0,8.529999733,-0.209800005,0.200000003,2.3580000401,30.959999084,41.039001465,96.510993958,155.09764099,10.678999901,144.52900696,2.1480000019,12.626000404
3997.1259766,2.0,8.529999733,-0.212599993,0.1963,2.3570001125,33.483001709,38.840999603,96.700996399,154.91227722,10.81000042,144.69999695,2.2060000896,13.512000084
3997.2507324,2.0,8.529999733,-0.214499995,0.1947000027,2.3580000401,36.27299881,39.028999329,96.593002319,154.79457092,10.944999695,144.99699402,2.257999897,13.335000038
3997.3757324,2.0,8.5310001373,-0.215599999,0.1950999945,2.3589999676,38.275001526,40.948001862,96.431999207,154.81593323,11.083000183,145.25999451,2.2820000648,12.69699955
3997.5007324,2.0,8.531999588,-0.215499997,0.1955000013,2.361000061,38.76499939,42.047000885,96.538002014,154.93626404,11.192000389,145.34700012,2.2599999905,12.211000443
3997.6257324,2.0,8.5360002518,-0.213300005,0.1952999979,2.3629999161,38.099998474,42.404998779,97.218002319,155.14204407,11.277000427,145.0980072,2.1949999332,12.161000252
3997.7507324,2.0,8.5480003357,-0.210099995,0.1943999976,2.3659999371,37.455001831,42.374000549,98.153999329,155.43231201,11.319000244,144.41700745,2.1340000629,12.112000465
3997.8757324,2.0,8.5659999847,-0.207000002,0.1934999973,2.3680000305,37.183998108,42.327999115,99.018997192,155.76025391,11.281000137,143.51100159,2.1059999466,12.25
